Task,T4851,,,,,
0.6945,87,-9.9,23.3,0.0085,,
0.703,88,-9.5,23.3,0.0085,,
0.711,89,-9,23.3,0.0075,,
0.7195,90,-8.5,23.3,0.0075,,
0.728,91,-8.1,23.3,0.0075,,
0.7355,92,-7.6,23.3,0.0075,,
0.744,93,-7.1,23.3,0.0085,,
0.7525,94,-6.7,23.3,0.0085,,
0.761,95,-6.2,23.3,0.0075,,
0.7695,96,-5.8,23.3,0.0075,,
0.778,97,-5.3,23.3,0.0075,,
0.786,98,-4.8,23.3,0.008,,
0.794,99,-4.2,23.3,0.008,,
0.802,100,-3.6,23.3,0.008,,
0.8105,101,-3.1,23.3,0.0075,,
0.819,102,-2.6,23.3,0.0075,,
0.8275,103,-2,23.3,0.0075,,
0.836,104,-1.4,23.3,0.0075,,
0.8435,105,-0.9,23.3,0.0075,,
0.852,106,-0.4,23.3,0.0085,,
0.8605,107,0.1,23.3,0.0075,,
0.869,108,0.6,23.3,0.0075,,
0.877,109,0.9,23.3,0.0075,,
0.8855,110,0.7,23.3,0.0075,,
0.893,111,1.3,23.3,0.0075,,
0.9015,112,1.8,23.3,0.0085,,
0.91,113,2.6,23.3,0.0075,,
0.9185,114,3.1,23.3,0.0075,,
0.927,115,3.8,23.3,0.0075,,
0.9355,116,4.1,23.3,0.0085,,
0.943,117,4.4,23.3,0.0075,,
0.9515,118,4.8,23.3,0.0085,,
0.96,119,5.3,23.3,0.0075,,
0.968,120,5.7,23.3,0.0075,,
0.9765,121,6.1,23.4,0.0075,,
0.985,122,6.6,23.4,0.0075,,
0.9925,123,7,23.4,0.0075,,
1.001,124,7.4,23.4,0.0085,,
1.0095,125,7.9,23.4,0.0075,,
1.018,126,8.5,23.4,0.0075,,
1.0265,127,9.1,23.4,0.0075,,
1.035,128,9.7,23.4,0.0075,,
1.0425,129,10.2,23.4,0.0075,,
1.051,130,10.8,23.4,0.0085,,
1.059,131,11.5,23.4,0.0075,,
1.0675,132,12.1,23.4,0.0075,,
1.076,133,12.7,23.4,0.0075,,
1.0845,134,13.3,23.4,0.0075,,
1.092,135,13.8,23.4,0.0075,,
1.1005,136,14.4,23.4,0.0085,,
1.109,137,15.1,23.4,0.0075,,
1.1175,138,15.7,23.4,0.0075,,
1.1255,139,16.3,23.4,0.0075,,
1.134,140,17,23.4,0.0075,,
1.1415,141,17.6,23.4,0.0075,,
1.15,142,18.2,23.4,0.0085,,
1.1585,143,18.8,23.4,0.0085,,
1.167,144,19.4,23.4,0.0075,,
1.1755,145,20.1,23.4,0.0075,,
1.184,146,20.9,23.4,0.0075,,
1.1925,147,21.6,23.4,0.0075,,
1.2,148,22.1,23.4,0.0075,,
1.208,149,22.7,23.4,0.008,,
1.2165,150,23.4,23.4,0.0075,,
1.225,151,24.1,23.4,0.0075,,
1.2335,152,24.8,23.4,0.0075,,
1.242,153,25.6,23.4,0.0075,,
1.2495,154,26.4,23.4,0.0075,,
1.258,155,27.3,23.4,0.0085,,
1.2665,156,28.1,23.4,0.0075,,
1.275,157,29,23.4,0.0075,,
1.283,158,29.9,23.4,0.0075,,
1.2915,159,30.8,23.4,0.0075,,
1.2995,160,31.6,23.4,0.008,,
1.3075,161,32.7,23.4,0.008,,
1.316,162,33.7,23.4,0.0075,,
1.3245,163,34.7,23.4,0.0075,,
1.333,164,35.8,23.4,0.0075,,
1.3415,165,37,23.4,0.0075,,
1.349,166,37.9,23.4,0.0075,,
1.3575,167,39.1,23.4,0.0085,,
1.366,168,40.5,23.4,0.0075,,
1.3745,169,41.9,23.4,0.0075,,
1.3825,170,43.3,23.4,0.0075,,
1.391,171,44.9,23.4,0.0075,,
1.3985,172,46.4,23.4,0.0075,,
1.407,173,48.2,23.4,0.0085,,
1.4155,174,50.2,23.4,0.0075,,
1.424,175,52.3,23.4,0.0075,,
1.4325,176,54.5,23.4,0.0075,,
1.441,177,56.8,23.4,0.0085,,
1.4485,178,59.7,23.4,0.0075,,
1.457,179,62.6,23.4,0.0085,,
1.4655,180,66,23.4,0.0075,,
1.474,181,69.9,23.4,0.0075,,
1.482,182,73.9,23.4,0.0075,,
1.4905,183,78,23.4,0.0085,,
1.498,184,82.9,23.4,0.0075,,
1.5065,185,88.3,23.4,0.0085,,
1.515,186,93.9,23.4,0.0075,,
1.5235,187,99.9,23.4,0.0075,,
1.532,188,106.1,23.4,0.0075,,
1.5405,189,112.6,23.4,0.0075,,
1.548,190,118.7,23.4,0.0075,,
1.5565,191,125.7,23.4,0.0085,,
1.5645,192,132.6,23.4,0.0075,,
1.573,193,139.3,23.4,0.0075,,
1.5815,194,145.8,23.4,0.0075,,
1.59,195,151.9,23.4,0.0075,,
1.5975,196,157.2,23.4,0.0075,,
1.606,197,162.9,23.4,0.0085,,
1.6145,198,167.6,23.4,0.0075,,
1.623,199,172,23.4,0.0075,,
1.6315,200,176.3,23.4,0.0075,,
1.6395,201,179.7,23.4,0.0075,,
1.6475,202,182.1,23.4,0.008,,
1.656,203,184.5,23.4,0.0085,,
1.6595,204,185.1,23.4,0.007,,
1.6595,444,192.7,23.4,0,,
1.66,445,192.7,23.4,0.001,,
1.6615,446,192.8,23.4,0.0025,,
1.664,447,192.7,23.4,0.004,,
1.668,448,192.8,23.4,0.0055,,
1.6745,449,193,23.4,0.0095,,
1.683,450,193.4,23.4,0.012,,
1.6905,451,194,23.4,0.0125,,
1.699,452,194.7,23.4,0.014,,
1.7075,453,195.6,23.4,0.014,,
1.716,454,196.3,23.4,0.012,,
1.724,455,197.1,23.4,0.0115,,
1.7325,456,198,23.4,0.012,,
1.74,457,198.6,23.4,0.0125,,
1.7485,458,199.4,23.4,0.014,,
1.757,459,200.2,23.4,0.014,,
1.7655,460,201,23.4,0.012,,
1.774,461,201.7,23.4,0.012,,
1.7825,462,202.5,23.4,0.012,,
1.79,463,202.9,23.4,0.0125,,
1.7985,464,203.7,23.4,0.014,,
1.807,465,204.3,23.4,0.012,,
1.815,466,204.9,23.4,0.0115,,
1.8235,467,205.4,23.4,0.012,,
1.832,468,206.1,23.4,0.014,,
1.8395,469,206.6,23.4,0.0125,,
1.848,470,207.2,23.4,0.014,,
1.8565,471,207.7,23.4,0.012,,
1.865,472,208.3,23.4,0.012,,
1.8735,473,208.8,23.4,0.012,,
1.882,474,209.3,23.4,0.012,,
1.8895,475,209.8,23.4,0.0125,,
1.898,476,210.3,23.4,0.014,,
1.9065,477,210.8,23.4,0.012,,
1.9145,478,211.3,23.4,0.0115,,
1.923,479,211.7,23.4,0.012,,
1.9315,480,212.1,23.4,0.012,,
1.939,481,212.6,23.4,0.0125,,
1.9475,482,213.1,23.4,0.014,,
1.956,483,213.5,23.4,0.012,,
1.9645,484,213.9,23.4,0.012,,
1.973,485,214.3,23.4,0.012,,
1.9815,486,214.7,23.4,0.012,,
1.989,487,215.2,23.4,0.0125,,
1.9975,488,215.5,23.4,0.014,,
2.0055,489,215.9,23.4,0.0135,,
2.014,490,216.2,23.4,0.012,,
2.0225,491,216.6,23.4,0.012,,
2.031,492,217.1,23.4,0.012,,
2.0385,493,217.4,23.4,0.0125,,
2.047,494,217.8,23.4,0.014,,
2.0555,495,218.1,23.4,0.014,,
2.064,496,218.5,23.4,0.012,,
2.0725,497,218.9,23.4,0.012,,
2.0805,498,219.2,23.4,0.0115,,
2.0885,499,219.5,23.4,0.0135,,
2.0965,500,219.8,23.4,0.0135,,
2.105,501,220.1,23.4,0.014,,
2.1135,502,220.5,23.4,0.012,,
2.122,503,220.8,23.4,0.012,,
2.1305,504,221.2,23.4,0.012,,
2.138,505,221.4,23.4,0.0125,,
2.1465,506,221.7,23.4,0.014,,
2.155,507,221.9,23.4,0.014,,
2.163,508,222.2,23.4,0.0115,,
2.1715,509,222.5,23.4,0.012,,
2.18,510,222.8,23.4,0.012,,
2.1885,511,223.1,23.4,0.014,,
2.196,512,223.3,23.4,0.0125,,
2.2045,513,223.7,23.4,0.014,,
2.213,514,224,23.4,0.012,,
2.2215,515,224.3,23.4,0.012,,
2.23,516,224.5,23.4,0.012,,
2.2375,517,224.7,23.4,0.0125,,
2.246,518,225,23.4,0.014,,
2.254,519,225.3,23.4,0.0135,,
2.2625,520,225.5,23.4,0.012,,
2.271,521,225.8,23.4,0.012,,
2.2795,522,226.1,23.4,0.012,,
2.287,523,226.4,23.4,0.0125,,
2.2955,524,226.6,23.4,0.014,,
2.304,525,226.9,23.4,0.014,,
2.3125,526,227.1,23.4,0.012,,
2.321,527,227.4,23.4,0.012,,
2.329,528,227.7,23.4,0.0115,,
2.3375,529,227.9,23.4,0.014,,
2.3455,530,228.1,23.4,0.0135,,
2.3535,531,228.3,23.4,0.0135,,
2.362,532,228.6,23.4,0.012,,
2.3705,533,229,23.4,0.012,,
2.379,534,229.2,23.4,0.012,,
2.3875,535,229.5,23.4,0.012,,
2.395,536,229.7,23.4,0.0125,,
2.4035,537,229.9,23.4,0.014,,
2.412,538,230.1,23.4,0.012,,
2.42,539,230.4,23.4,0.0115,,
2.4285,540,230.6,23.4,0.012,,
2.437,541,230.8,23.4,0.012,,
2.4445,542,230.9,23.4,0.0125,,
2.453,543,231,23.4,0.014,,
2.4615,544,231.2,23.4,0.014,,
2.47,545,231.4,23.4,0.012,,
2.4785,546,231.6,23.4,0.012,,
2.4865,547,231.9,23.4,0.0115,,
2.495,548,232.1,23.4,0.014,,
2.5025,549,232.3,23.4,0.0125,,
2.511,550,232.5,23.4,0.014,,
2.5195,551,232.6,23.4,0.012,,
2.528,552,232.9,23.4,0.012,,
2.5365,553,233.1,23.4,0.012,,
2.545,554,233.3,23.4,0.014,,
2.5525,555,233.4,23.4,0.0125,,
2.561,556,233.6,23.4,0.014,,
2.5695,557,233.9,23.4,0.012,,
2.5775,558,234.1,23.4,0.0115,,
2.5845,559,234.2,23.4,0.01,,
2.5865,560,234.5,23.4,0.003,,
2.587,561,234.7,23.4,0.001,,
2.5875,562,234.7,23.4,0.001,,
2.588,563,234.8,23.4,0.001,,
2.5895,564,234.7,23.4,0.002,,
2.5915,565,234.7,23.4,0.003,,
2.595,566,234.7,23.4,0.006,,
2.5985,567,234.8,23.4,0.006,,
2.604,568,235,23.4,0.009,,
Scope 1/1, Sample 15/25 (39),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-54.4,23.4,NaN,,
0.001,1,-55.9,23.4,0.001,,
0.0025,2,-56.3,23.4,0.0015,,
0.005,3,-56.6,23.4,0.0025,,
0.009,4,-56.9,23.4,0.0035,,
0.015,5,-57.2,23.4,0.0055,,
0.0235,6,-57.5,23.4,0.0075,,
0.032,7,-57.7,23.4,0.0075,,
0.0405,8,-57.8,23.4,0.0075,,
0.049,9,-57.8,23.4,0.0075,,
0.0565,10,-57.9,23.4,0.007,,
0.065,11,-57.8,23.4,0.0075,,
0.0735,12,-57.6,23.4,0.0075,,
0.082,13,-57.4,23.4,0.0075,,
0.09,14,-57.1,23.4,0.0075,,
0.098,15,-56.9,23.4,0.0075,,
0.106,16,-56.5,23.4,0.0075,,
0.1145,17,-56.2,23.4,0.0075,,
0.123,18,-55.7,23.4,0.0075,,
0.1315,19,-55.3,23.4,0.0075,,
0.14,20,-54.7,23.4,0.0075,,
0.1485,21,-54.2,23.4,0.0075,,
0.156,22,-53.6,23.4,0.007,,
0.1645,23,-52.9,23.4,0.0075,,
0.173,24,-52.2,23.4,0.0075,,
0.181,25,-51.5,23.4,0.0075,,
0.1895,26,-50.8,23.4,0.0075,,
0.1975,27,-50,23.4,0.0075,,
0.2055,28,-49.2,23.4,0.0075,,
0.214,29,-48.4,23.4,0.0075,,
0.2225,30,-47.5,23.4,0.0075,,
0.231,31,-46.8,23.4,0.0075,,
0.2395,32,-45.9,23.4,0.0075,,
0.247,33,-45.1,23.4,0.007,,
0.2555,34,-44.2,23.4,0.0075,,
0.264,35,-43.3,23.4,0.0075,,
0.272,36,-42.5,23.4,0.0075,,
0.2805,37,-41.7,23.4,0.0075,,
0.289,38,-41,23.4,0.0075,,
0.2965,39,-40.3,23.4,0.007,,
0.305,40,-39.6,23.4,0.0075,,
0.3135,41,-38.9,23.4,0.0075,,
0.322,42,-38.2,23.4,0.0075,,
0.3305,43,-37.4,23.4,0.0075,,
0.339,44,-36.7,23.4,0.0075,,
0.347,45,-36.1,23.4,0.0075,,
0.355,46,-35.5,23.4,0.0075,,
0.363,47,-34.8,23.4,0.0075,,
0.3715,48,-34.1,23.4,0.0075,,
0.38,49,-33.5,23.4,0.0075,,
0.3885,50,-32.9,23.4,0.0075,,
0.397,51,-32.3,23.4,0.007,,
0.4045,52,-31.9,23.4,0.007,,
0.413,53,-31.2,23.4,0.0075,,
0.4215,54,-30.6,23.4,0.0075,,
0.43,55,-30,23.4,0.0075,,
0.438,56,-29.4,23.4,0.0075,,
0.4465,57,-28.9,23.4,0.0075,,
0.4545,58,-28.3,23.4,0.0075,,
0.4625,59,-27.7,23.4,0.0075,,
0.471,60,-27,23.4,0.0075,,
0.4795,61,-26.5,23.4,0.0075,,
0.488,62,-25.9,23.4,0.0075,,
0.4955,63,-25.4,23.4,0.007,,
0.504,64,-24.8,23.4,0.0075,,
0.5125,65,-24.3,23.4,0.0075,,
0.521,66,-23.8,23.4,0.0075,,
0.5295,67,-23.3,23.4,0.0075,,
0.538,68,-22.7,23.4,0.0075,,
0.5455,69,-22.2,23.4,0.007,,
0.554,70,-21.7,23.4,0.0075,,
0.562,71,-21.1,23.4,0.0075,,
0.5705,72,-20.7,23.4,0.0075,,
0.579,73,-20.2,23.4,0.0075,,
0.5875,74,-19.7,23.4,0.0075,,
0.595,75,-19.2,23.4,0.007,,
0.6035,76,-18.6,23.4,0.0075,,
0.612,77,-18,23.4,0.0075,,
0.6205,78,-17.5,23.4,0.0075,,
0.629,79,-16.9,23.4,0.0075,,
0.637,80,-16.4,23.4,0.0075,,
0.6455,81,-16,23.4,0.0075,,
0.653,82,-15.5,23.4,0.007,,
0.6615,83,-14.9,23.4,0.0075,,
0.67,84,-14.5,23.4,0.0075,,
0.6785,85,-13.9,23.4,0.0075,,
0.687,86,-13.4,23.4,0.0075,,
0.6945,87,-13,23.4,0.007,,
0.703,88,-12.6,23.4,0.0075,,
0.7115,89,-12.1,23.4,0.0075,,
0.7195,90,-11.6,23.4,0.0075,,
0.728,91,-11.1,23.4,0.0075,,
0.7365,92,-10.6,23.4,0.0075,,
0.745,93,-10.1,23.4,0.0075,,
0.7525,94,-9.6,23.4,0.007,,
0.761,95,-9.1,23.4,0.0075,,
0.7695,96,-8.5,23.4,0.0075,,
0.778,97,-8,23.4,0.0075,,
0.7865,98,-7.6,23.4,0.0075,,
0.7945,99,-7.2,23.4,0.0075,,
0.8025,100,-6.6,23.4,0.0075,,
0.8105,101,-6.1,23.4,0.0075,,
0.819,102,-5.6,23.4,0.0075,,
0.8275,103,-5,23.4,0.0075,,
0.836,104,-4.4,23.4,0.0075,,
0.8445,105,-3.8,23.4,0.0075,,
0.853,106,-3.5,23.4,0.0075,,
0.8605,107,-2.9,23.4,0.007,,
0.869,108,-2.3,23.4,0.0075,,
0.877,109,-1.7,23.4,0.0075,,
0.8855,110,-1,23.4,0.0075,,
0.894,111,-0.4,23.4,0.0075,,
0.9025,112,0.2,23.4,0.0075,,
0.91,113,0.5,23.4,0.007,,
0.9185,114,0.5,23.4,0.0075,,
0.927,115,0.9,23.4,0.0075,,
0.9355,116,1.4,23.4,0.0075,,
0.944,117,2.1,23.4,0.0075,,
0.952,118,2.8,23.4,0.008,,
0.96,119,4,23.4,0.0075,,
0.968,120,4.1,23.4,0.0075,,
0.9765,121,4.7,23.4,0.0075,,
0.985,122,5.2,23.4,0.0075,,
0.9935,123,5.7,23.4,0.0075,,
1.002,124,6.2,23.4,0.0075,,
1.0095,125,6.5,23.4,0.007,,
1.018,126,7.1,23.4,0.0075,,
1.0265,127,7.7,23.4,0.0075,,
1.035,128,8.3,23.4,0.0075,,
1.043,129,9,23.4,0.0075,,
1.0515,130,9.8,23.4,0.007,,
1.059,131,10.5,23.4,0.007,,
1.0675,132,11.3,23.4,0.0075,,
1.076,133,11.9,23.4,0.0075,,
1.0845,134,12.6,23.4,0.0075,,
1.093,135,13.2,23.4,0.0075,,
1.1015,136,14,23.4,0.0075,,
1.109,137,14.7,23.4,0.007,,
1.1175,138,15.5,23.4,0.0075,,
1.126,139,16.3,23.4,0.0075,,
1.134,140,17,23.4,0.0075,,
1.1425,141,17.8,23.4,0.0075,,
1.151,142,18.6,23.4,0.007,,
1.1585,143,19.3,23.4,0.007,,
1.167,144,20.1,23.4,0.0075,,
1.1755,145,20.9,23.4,0.0075,,
1.184,146,21.8,23.4,0.0075,,
1.1925,147,22.8,23.4,0.0075,,
1.201,148,23.8,23.4,0.0085,,
1.2085,149,24.8,23.4,0.007,,
1.217,150,25.8,23.4,0.0075,,
1.2255,151,26.9,23.4,0.0075,,
1.2335,152,28,23.4,0.0075,,
1.242,153,29.1,23.4,0.0075,,
1.2505,154,30.5,23.4,0.0075,,
1.258,155,31.9,23.4,0.007,,
1.2665,156,33.4,23.4,0.0075,,
1.275,157,35,23.4,0.0075,,
1.2835,158,36.8,23.4,0.0075,,
1.292,159,38.7,23.4,0.0075,,
1.3,160,40.8,23.4,0.0075,,
1.308,161,43,23.4,0.0075,,
1.3165,162,45.6,23.4,0.0075,,
1.3245,163,48.6,23.4,0.0075,,
1.333,164,51.8,23.4,0.0075,,
1.3415,165,55.3,23.4,0.0075,,
1.35,166,59.2,23.4,0.0075,,
1.3575,167,63,23.4,0.007,,
1.366,168,67.9,23.4,0.0075,,
1.3745,169,73.1,23.4,0.0075,,
1.383,170,78.7,23.4,0.0075,,
1.3915,171,85,23.4,0.0075,,
1.3995,172,91.8,23.4,0.0075,,
1.4075,173,98,23.4,0.0075,,
1.4155,174,104.9,23.4,0.0075,,
1.424,175,112.1,23.4,0.0075,,
1.4325,176,119.5,23.4,0.0075,,
1.441,177,127,23.4,0.0075,,
1.4495,178,134.5,23.4,0.0075,,
1.457,179,141.4,23.4,0.007,,
1.4655,180,148.7,23.4,0.0075,,
1.474,181,155.6,23.4,0.0075,,
1.4825,182,162.2,23.4,0.0075,,
1.4905,183,167.8,23.4,0.0075,,
1.499,184,173.1,23.4,0.0075,,
1.5065,185,177.2,23.4,0.007,,
1.515,186,181.1,23.4,0.0075,,
1.5235,187,184.3,23.4,0.0075,,
1.528,188,185.2,23.4,0.0075,,
1.528,428,193.7,23.5,0,,
1.5285,429,193.7,23.5,0.0005,,
1.53,430,193.7,23.5,0.002,,
1.5325,431,193.9,23.5,0.0035,,
1.5365,432,193.8,23.5,0.005,,
1.543,433,194.2,23.5,0.008,,
1.5515,434,194.5,23.5,0.0105,,
1.559,435,195.1,23.5,0.0105,,
1.5675,436,195.8,23.5,0.012,,
1.576,437,196.6,23.5,0.012,,
1.584,438,197.4,23.5,0.01,,
1.5925,439,198.2,23.5,0.0105,,
1.601,440,199,23.5,0.0105,,
1.6085,441,199.6,23.5,0.0105,,
1.617,442,200.3,23.5,0.012,,
1.6255,443,200.9,23.5,0.012,,
1.634,444,201.6,23.5,0.0105,,
1.6425,445,202.4,23.5,0.0105,,
1.651,446,203.1,23.5,0.0105,,
1.6585,447,203.8,23.5,0.0105,,
1.667,448,204.5,23.5,0.012,,
1.675,449,205.1,23.5,0.0115,,
1.6835,450,205.8,23.5,0.0105,,
1.692,451,206.4,23.5,0.0105,,
1.7005,452,207,23.5,0.0105,,
1.709,453,207.4,23.5,0.0105,,
1.7165,454,207.8,23.5,0.0105,,
1.725,455,208.4,23.5,0.0105,,
1.7335,456,208.9,23.5,0.012,,
1.7415,457,209.5,23.5,0.01,,
1.75,458,210,23.5,0.0105,,
1.7585,459,210.5,23.5,0.0105,,
1.766,460,210.9,23.5,0.0105,,
1.7745,461,211.4,23.5,0.012,,
1.783,462,211.8,23.5,0.012,,
1.7915,463,212.4,23.5,0.0105,,
1.8,464,212.8,23.5,0.0105,,
1.8085,465,213.3,23.5,0.0105,,
1.816,466,213.7,23.5,0.0105,,
1.8245,467,214.1,23.5,0.012,,
1.8325,468,214.7,23.5,0.0115,,
1.841,469,215.1,23.5,0.0105,,
1.8495,470,215.6,23.5,0.0105,,
1.858,471,216,23.5,0.0105,,
1.8655,472,216.3,23.5,0.0105,,
1.874,473,216.7,23.5,0.012,,
1.8825,474,217.1,23.5,0.012,,
1.891,475,217.5,23.5,0.0105,,
1.8995,476,217.9,23.5,0.0105,,
1.9075,477,218.3,23.5,0.01,,
1.9155,478,218.6,23.5,0.0115,,
1.924,479,219,23.5,0.012,,
1.932,480,219.4,23.5,0.0115,,
1.9405,481,219.7,23.5,0.0105,,
1.949,482,220.1,23.5,0.0105,,
1.9575,483,220.4,23.5,0.0105,,
1.965,484,220.7,23.5,0.0105,,
1.9735,485,221,23.5,0.012,,
1.982,486,221.4,23.5,0.012,,
1.9905,487,221.7,23.5,0.0105,,
1.999,488,222,23.5,0.0105,,
2.007,489,222.4,23.5,0.01,,
2.015,490,222.7,23.5,0.0115,,
2.023,491,222.9,23.5,0.0115,,
2.0315,492,223.2,23.5,0.0105,,
2.04,493,223.5,23.5,0.0105,,
2.0485,494,223.8,23.5,0.0105,,
2.057,495,224.2,23.5,0.0105,,
2.0645,496,224.4,23.5,0.0105,,
2.073,497,224.6,23.5,0.012,,
2.0815,498,225,23.5,0.0105,,
2.09,499,225.3,23.5,0.0105,,
2.0985,500,225.6,23.5,0.0105,,
2.1065,501,225.8,23.5,0.01,,
2.1145,502,225.9,23.5,0.0115,,
2.1225,503,226.1,23.5,0.0115,,
2.131,504,226.5,23.5,0.012,,
2.1395,505,226.6,23.5,0.0105,,
2.148,506,226.9,23.5,0.0105,,
2.1565,507,227.2,23.5,0.0105,,
2.164,508,227.4,23.5,0.0105,,
2.1725,509,227.6,23.5,0.012,,
2.181,510,227.9,23.5,0.0105,,
2.1895,511,228.2,23.5,0.0105,,
2.1975,512,228.4,23.5,0.01,,
2.206,513,228.6,23.5,0.0105,,
2.2135,514,229.1,23.5,0.0105,,
2.222,515,229.3,23.5,0.012,,
2.2305,516,229.6,23.5,0.012,,
2.239,517,229.8,23.5,0.0105,,
2.2475,518,230.1,23.5,0.0105,,
2.256,519,230.3,23.5,0.0105,,
2.2635,520,230.3,23.5,0.0105,,
2.272,521,230.5,23.5,0.012,,
2.28,522,230.7,23.5,0.0115,,
2.2885,523,231,23.5,0.0105,,
2.297,524,231.2,23.5,0.0105,,
2.3055,525,231.5,23.5,0.0105,,
2.313,526,231.6,23.5,0.0105,,
2.3215,527,231.9,23.5,0.012,,
2.33,528,232.1,23.5,0.012,,
2.3385,529,232.3,23.5,0.0105,,
2.347,530,232.6,23.5,0.0105,,
2.355,531,232.8,23.5,0.01,,
2.3635,532,233,23.5,0.012,,
2.371,533,233.2,23.5,0.0105,,
2.3795,534,233.4,23.5,0.012,,
2.388,535,233.4,23.5,0.0105,,
2.3965,536,233.7,23.5,0.0105,,
2.405,537,233.9,23.5,0.0105,,
2.4115,538,234.2,23.5,0.0095,,
2.4175,539,234.4,23.5,0.0085,,
2.4185,540,234.6,23.5,0.0015,,
2.419,541,234.6,23.5,0.0005,,
2.42,542,234.7,23.5,0.001,,
2.421,543,234.6,23.5,0.001,,
2.423,544,234.6,23.5,0.003,,
2.4255,545,234.6,23.5,0.0035,,
2.428,546,234.8,23.5,0.0035,,
2.429,547,234.8,23.5,0.001,,
2.43,548,234.7,23.5,0.001,,
2.4315,549,235.1,23.5,0.002,,
Scope 1/1, Sample 16/25 (40),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-58.1,23.4,NaN,,
0.001,1,-59.3,23.4,0.001,,
0.0025,2,-59.5,23.4,0.0015,,
0.005,3,-59.7,23.4,0.0025,,
0.009,4,-60,23.4,0.0035,,
0.015,5,-60.2,23.4,0.0055,,
0.0235,6,-60.5,23.4,0.0075,,
0.032,7,-60.6,23.4,0.0075,,
0.0405,8,-60.6,23.4,0.0085,,
0.048,9,-60.6,23.4,0.0075,,
0.0565,10,-60.5,23.4,0.0075,,
0.065,11,-60.4,23.4,0.0075,,
0.0735,12,-60.2,23.4,0.0075,,
0.0815,13,-60,23.4,0.0075,,
0.09,14,-59.8,23.4,0.0085,,
0.0975,15,-59.5,23.4,0.0075,,
0.106,16,-58.9,23.4,0.0075,,
0.1145,17,-58.5,23.4,0.0075,,
0.123,18,-58,23.4,0.0075,,
0.1315,19,-57.4,23.4,0.0075,,
0.139,20,-56.9,23.4,0.0075,,
0.1475,21,-56.2,23.4,0.0085,,
0.156,22,-55.6,23.4,0.0075,,
0.1645,23,-54.9,23.4,0.0075,,
0.1725,24,-54.2,23.4,0.0075,,
0.181,25,-53.4,23.4,0.0075,,
0.189,26,-52.7,23.4,0.008,,
0.197,27,-51.8,23.4,0.008,,
0.2055,28,-50.9,23.4,0.0075,,
0.214,29,-50,23.4,0.0075,,
0.2225,30,-49.3,23.4,0.0075,,
0.231,31,-48.4,23.4,0.0075,,
0.2385,32,-47.5,23.4,0.0075,,
0.247,33,-46.6,23.4,0.0085,,
0.2555,34,-45.7,23.4,0.0075,,
0.264,35,-44.8,23.4,0.0075,,
0.272,36,-43.9,23.4,0.0075,,
0.2805,37,-43.1,23.4,0.0075,,
0.288,38,-42.5,23.4,0.0075,,
0.2965,39,-41.6,23.4,0.0085,,
0.305,40,-40.7,23.4,0.0075,,
0.3135,41,-40,23.4,0.0075,,
0.322,42,-39.3,23.4,0.0075,,
0.3305,43,-38.5,23.4,0.0075,,
0.338,44,-37.7,23.4,0.0075,,
0.3465,45,-36.9,23.4,0.0085,,
0.355,46,-36.1,23.4,0.0075,,
0.363,47,-35.5,23.4,0.0075,,
0.3715,48,-35,23.4,0.0075,,
0.38,49,-34.3,23.4,0.0075,,
0.3885,50,-33.7,23.4,0.0075,,
0.396,51,-33.1,23.4,0.0075,,
0.4045,52,-32.5,23.4,0.0075,,
0.413,53,-31.9,23.4,0.0075,,
0.4215,54,-31.2,23.4,0.0075,,
0.4295,55,-30.6,23.4,0.0075,,
0.438,56,-30,23.4,0.0075,,
0.4455,57,-29.3,23.4,0.0075,,
0.454,58,-28.7,23.4,0.0085,,
0.4625,59,-28.1,23.4,0.0075,,
0.471,60,-27.6,23.4,0.0075,,
0.4795,61,-27,23.4,0.0075,,
0.488,62,-26.5,23.4,0.0075,,
0.4955,63,-25.8,23.4,0.0075,,
0.504,64,-25.2,23.4,0.0085,,
0.5125,65,-24.6,23.4,0.0075,,
0.5205,66,-24.1,23.4,0.0075,,
0.529,67,-23.6,23.4,0.0075,,
0.5375,68,-23,23.4,0.0075,,
0.545,69,-22.6,23.4,0.0075,,
0.5535,70,-22,23.4,0.0085,,
0.562,71,-21.4,23.4,0.0075,,
0.5705,72,-20.8,23.4,0.0075,,
0.579,73,-20.3,23.4,0.0075,,
0.5875,74,-19.8,23.4,0.0075,,
0.595,75,-19.3,23.4,0.0075,,
0.6035,76,-18.7,23.4,0.0075,,
0.612,77,-18.2,23.4,0.0075,,
0.62,78,-17.7,23.4,0.0075,,
0.6285,79,-17.1,23.4,0.0075,,
0.637,80,-16.7,23.4,0.0085,,
0.6445,81,-16.4,23.4,0.0075,,
0.653,82,-15.9,23.4,0.0085,,
0.6615,83,-15.4,23.4,0.0075,,
0.67,84,-14.9,23.4,0.0075,,
0.6785,85,-14.3,23.4,0.0075,,
0.687,86,-13.8,23.4,0.0075,,
0.6945,87,-13.3,23.4,0.0075,,
0.703,88,-12.8,23.4,0.0075,,
0.711,89,-12.3,23.4,0.0075,,
0.7195,90,-11.7,23.4,0.0075,,
0.728,91,-11.1,23.4,0.0075,,
0.7365,92,-10.6,23.4,0.0075,,
