Task,T3931,,,,,
1.0755,133,19.8,23.7,0.0075,,
1.084,134,20.5,23.7,0.0075,,
1.0925,135,21.1,23.7,0.0075,,
1.101,136,21.9,23.7,0.0075,,
1.109,137,22.5,23.7,0.0075,,
1.117,138,23.3,23.7,0.0075,,
1.125,139,24,23.7,0.0075,,
1.1335,140,24.8,23.7,0.0075,,
1.142,141,25.6,23.7,0.0075,,
1.1505,142,26.4,23.7,0.0075,,
1.159,143,27.1,23.7,0.0075,,
1.1665,144,27.9,23.7,0.007,,
1.175,145,28.8,23.7,0.0075,,
1.1835,146,29.7,23.7,0.0075,,
1.192,147,30.6,23.7,0.0075,,
1.2005,148,31.5,23.7,0.0075,,
1.2085,149,32.4,23.7,0.0075,,
1.2165,150,33.5,23.7,0.0075,,
1.2245,151,34.5,23.7,0.0075,,
1.233,152,35.6,23.7,0.0075,,
1.2415,153,36.8,23.7,0.0075,,
1.25,154,37.9,23.7,0.0075,,
1.2585,155,39.1,23.7,0.0075,,
1.266,156,40.5,23.7,0.007,,
1.2745,157,41.9,23.7,0.0075,,
1.283,158,43.4,23.7,0.0075,,
1.2915,159,45,23.7,0.0075,,
1.2995,160,46.8,23.7,0.0075,,
1.308,161,48.5,23.7,0.0075,,
1.3155,162,50.5,23.7,0.007,,
1.324,163,52.8,23.7,0.0075,,
1.3325,164,55.3,23.7,0.0075,,
1.341,165,58,23.7,0.0075,,
1.3495,166,61,23.7,0.0075,,
1.358,167,64,23.7,0.0075,,
1.3655,168,67.7,23.7,0.007,,
1.374,169,71.9,23.7,0.0075,,
1.3825,170,76.5,23.7,0.0075,,
1.3905,171,81.7,23.7,0.0075,,
1.399,172,87.5,23.7,0.0075,,
1.4075,173,93.6,23.7,0.0075,,
1.415,174,99.5,23.7,0.007,,
1.4235,175,106.4,23.7,0.0075,,
1.432,176,113.9,23.7,0.0075,,
1.4405,177,121.4,23.7,0.0075,,
1.449,178,129.3,23.7,0.0075,,
1.457,179,136.8,23.7,0.0075,,
1.465,180,143.2,23.7,0.0075,,
1.473,181,150.1,23.7,0.0075,,
1.4815,182,156.4,23.7,0.0075,,
1.49,183,162,23.7,0.0075,,
1.4985,184,167.2,23.7,0.0075,,
1.507,185,172,23.7,0.0075,,
1.5145,186,175.8,23.7,0.007,,
1.523,187,179.4,23.8,0.0075,,
1.5315,188,182.3,23.7,0.0075,,
1.54,189,184.9,23.7,0.0075,,
1.5425,189,185.1,23.7,0.006,,
1.5425,430,192.1,23.8,0,,
1.543,430,192.1,23.8,0.001,,
1.5445,432,192.1,23.8,0.001,,
1.547,433,192.1,23.8,0.004,,
1.551,434,192.2,23.8,0.0065,,
1.557,435,192.4,23.8,0.01,,
1.5655,436,192.7,23.8,0.017,,
1.573,436,193.5,23.8,0.015,,
1.5815,438,194.3,23.8,0.0055,,
1.59,438,195.1,23.8,0.017,,
1.5985,440,196.1,23.8,0.0055,,
1.6065,441,196.9,23.8,0.0135,,
1.615,442,197.8,23.8,0.014,,
1.623,442,198.6,23.8,0.016,,
1.631,444,199.5,23.8,0.0055,,
1.6395,444,200.3,23.8,0.017,,
1.648,446,201.1,23.8,0.0055,,
1.6565,447,201.8,23.8,0.014,,
1.665,448,202.6,23.8,0.014,,
1.6725,448,203.2,23.8,0.015,,
1.681,450,203.9,23.8,0.0055,,
1.6895,450,204.6,23.8,0.017,,
1.6975,452,205.2,23.8,0.005,,
1.706,453,205.9,23.8,0.014,,
1.7145,454,206.5,23.8,0.014,,
1.723,454,207.1,23.8,0.017,,
1.7305,456,207.7,23.8,0.005,,
1.739,456,208.3,23.8,0.017,,
1.7475,458,208.8,23.8,0.0055,,
1.756,459,209.4,23.8,0.014,,
1.7645,460,209.9,23.8,0.014,,
1.772,460,210.4,23.8,0.015,,
1.7805,462,210.9,23.8,0.0055,,
1.7885,462,211.3,23.8,0.016,,
1.797,464,211.9,23.8,0.0055,,
1.8055,465,212.4,23.8,0.014,,
1.814,466,212.8,23.8,0.014,,
1.8225,467,213.3,23.8,0.014,,
1.83,468,213.7,23.8,0.015,,
1.8385,468,214.3,23.8,0.017,,
1.847,470,214.7,23.8,0.0055,,
1.8555,471,215.1,23.8,0.014,,
1.8635,472,215.5,23.8,0.0135,,
1.872,473,216,23.8,0.014,,
1.8795,474,216.3,23.8,0.015,,
1.888,474,216.8,23.8,0.017,,
1.8965,476,217.1,23.8,0.0055,,
1.905,477,217.6,23.8,0.014,,
1.9135,478,218,23.8,0.014,,
1.922,478,218.4,23.8,0.017,,
1.9295,480,218.7,23.8,0.005,,
1.938,480,219,23.8,0.017,,
1.9465,482,219.4,23.8,0.0055,,
1.9545,483,219.8,23.8,0.0135,,
1.963,484,220.1,23.8,0.014,,
1.971,484,220.4,23.8,0.016,,
1.979,486,220.8,23.8,0.0055,,
1.9875,486,221.2,23.8,0.017,,
1.996,488,221.5,23.8,0.0055,,
2.0045,489,221.9,23.8,0.014,,
2.013,490,222.2,23.8,0.014,,
2.0215,491,222.6,23.8,0.014,,
2.029,492,222.8,23.8,0.015,,
2.0375,492,223,23.8,0.017,,
2.0455,494,223.5,23.8,0.005,,
2.054,495,223.8,23.8,0.014,,
2.0625,496,224.1,23.8,0.014,,
2.071,496,224.4,23.8,0.017,,
2.0785,498,224.6,23.8,0.005,,
2.087,498,225,23.8,0.017,,
2.0955,500,225.2,23.8,0.0055,,
2.104,501,225.4,23.8,0.014,,
2.1125,502,225.8,23.8,0.014,,
2.1205,503,226.2,23.8,0.0135,,
2.1285,504,226.4,23.8,0.016,,
2.1365,504,226.7,23.8,0.016,,
2.145,506,226.9,23.8,0.0055,,
2.1535,507,227.2,23.8,0.014,,
2.162,508,227.4,23.8,0.014,,
2.1705,509,227.7,23.8,0.014,,
2.178,510,228,23.8,0.015,,
2.1865,510,228.3,23.8,0.017,,
2.195,512,228.5,23.8,0.0055,,
2.2035,513,228.8,23.8,0.014,,
2.2115,514,229.1,23.8,0.0135,,
2.22,515,229.3,23.8,0.014,,
2.2285,516,229.4,23.8,0.017,,
2.236,516,229.7,23.8,0.015,,
2.2445,518,229.9,23.8,0.0055,,
2.253,519,230.2,23.8,0.014,,
2.2615,520,230.4,23.8,0.014,,
2.27,521,230.7,23.8,0.014,,
2.278,522,230.9,23.8,0.016,,
2.286,522,231.1,23.8,0.016,,
2.294,524,231.4,23.8,0.0055,,
2.3025,525,231.7,23.8,0.014,,
2.311,526,231.8,23.8,0.014,,
2.3195,527,232,23.8,0.014,,
2.328,528,232.3,23.8,0.014,,
2.3355,528,232.5,23.8,0.015,,
2.344,530,232.7,23.8,0.0055,,
2.3525,530,232.9,23.8,0.017,,
2.361,532,233.2,23.8,0.0055,,
2.369,533,233.3,23.8,0.0135,,
2.3775,534,233.4,23.8,0.014,,
2.385,534,233.6,23.8,0.015,,
2.3935,536,233.9,23.8,0.0055,,
2.402,536,234.1,23.8,0.017,,
2.4095,538,234.3,23.8,0.0045,,
2.414,539,234.4,23.8,0.0075,,
2.416,540,234.6,23.8,0.0035,,
2.4185,540,234.7,23.8,0.005,,
2.422,542,234.8,23.8,0.0025,,
2.427,542,234.8,23.8,0.01,,
2.4315,544,234.9,23.8,0.003,,
2.4335,544,235.1,23.8,0.0065,,
Scope 1/1, Sample 12/19 (TNK-12),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-41.3,23.7,NaN,,
0.001,1,-43.2,23.7,0.001,,
0.0025,2,-43.6,23.7,0.0015,,
0.005,3,-44,23.7,0.002,,
0.009,4,-44.4,23.7,0.0035,,
0.015,5,-44.8,23.7,0.0055,,
0.0235,6,-45.1,23.7,0.0075,,
0.032,7,-45.4,23.7,0.0075,,
0.0405,8,-45.7,23.7,0.0075,,
0.049,9,-45.8,23.7,0.0075,,
0.0565,10,-45.9,23.7,0.007,,
0.065,11,-45.9,23.7,0.0075,,
0.0735,12,-45.8,23.7,0.0075,,
0.0815,13,-45.7,23.7,0.0075,,
0.09,14,-45.5,23.7,0.0075,,
0.0985,15,-45.2,23.7,0.007,,
0.106,16,-44.9,23.7,0.007,,
0.1145,17,-44.5,23.7,0.0075,,
0.123,18,-44.1,23.7,0.0075,,
0.1315,19,-43.7,23.7,0.0075,,
0.14,20,-43.2,23.7,0.0075,,
0.1485,21,-42.7,23.7,0.0075,,
0.156,22,-42,23.7,0.007,,
0.1645,23,-41.4,23.7,0.0075,,
0.173,24,-40.8,23.7,0.0075,,
0.181,25,-40.1,23.7,0.0075,,
0.1895,26,-39.5,23.7,0.0075,,
0.198,27,-38.8,23.7,0.0075,,
0.2055,28,-38.2,23.7,0.007,,
0.214,29,-37.5,23.7,0.0075,,
0.2225,30,-36.7,23.7,0.0075,,
0.231,31,-36,23.7,0.0075,,
0.2395,32,-35.4,23.7,0.0075,,
0.248,33,-34.8,23.7,0.0075,,
0.2555,34,-34.2,23.7,0.007,,
0.264,35,-33.5,23.7,0.0075,,
0.272,36,-32.9,23.7,0.0075,,
0.2805,37,-32.3,23.7,0.0075,,
0.289,38,-31.5,23.7,0.0075,,
0.2975,39,-31,23.7,0.0075,,
0.305,40,-30.4,23.7,0.007,,
0.3135,41,-29.8,23.7,0.0075,,
0.322,42,-29.2,23.7,0.0075,,
0.3305,43,-28.7,23.7,0.0075,,
0.339,44,-28.1,23.7,0.0075,,
0.347,45,-27.5,23.7,0.0075,,
0.355,46,-26.9,23.7,0.0075,,
0.363,47,-26.3,23.7,0.0075,,
0.3715,48,-25.9,23.7,0.0075,,
0.38,49,-25.4,23.7,0.0075,,
0.3885,50,-24.9,23.7,0.0075,,
0.397,51,-24.3,23.7,0.0075,,
0.4045,52,-23.8,23.7,0.007,,
0.413,53,-23.2,23.7,0.0075,,
0.4215,54,-22.8,23.7,0.0075,,
0.43,55,-22.2,23.8,0.0075,,
0.438,56,-21.7,23.7,0.0075,,
0.4465,57,-21.2,23.8,0.0075,,
0.454,58,-20.6,23.7,0.007,,
0.4625,59,-20.1,23.7,0.0075,,
0.471,60,-19.6,23.8,0.0075,,
0.4795,61,-19,23.8,0.0075,,
0.488,62,-18.6,23.7,0.0075,,
0.4965,63,-18,23.7,0.0075,,
0.504,64,-17.5,23.7,0.007,,
0.5125,65,-17.1,23.8,0.0075,,
0.521,66,-16.5,23.7,0.0075,,
0.529,67,-16,23.8,0.0075,,
0.5375,68,-15.5,23.8,0.0075,,
0.546,69,-15,23.8,0.0075,,
0.5535,70,-14.5,23.8,0.007,,
0.562,71,-14.1,23.8,0.0075,,
0.5705,72,-13.5,23.8,0.0075,,
0.579,73,-13,23.8,0.0075,,
0.5875,74,-12.5,23.8,0.0075,,
0.596,75,-12,23.8,0.0075,,
0.6035,76,-11.5,23.8,0.007,,
0.612,77,-11,23.8,0.0075,,
0.62,78,-10.5,23.8,0.0075,,
0.6285,79,-10.1,23.8,0.0075,,
0.637,80,-9.6,23.8,0.0075,,
0.6455,81,-9.1,23.8,0.0075,,
0.653,82,-8.7,23.8,0.007,,
0.6615,83,-8.1,23.8,0.0075,,
0.67,84,-7.7,23.8,0.0075,,
0.6785,85,-7.3,23.8,0.0075,,
0.687,86,-6.8,23.8,0.0075,,
0.695,87,-6.3,23.8,0.0075,,
0.703,88,-5.9,23.8,0.0075,,
0.7115,89,-5.4,23.8,0.0075,,
0.7195,90,-4.8,23.8,0.0075,,
0.728,91,-4.2,23.8,0.0075,,
0.7365,92,-3.6,23.8,0.0075,,
0.745,93,-3,23.8,0.007,,
0.7525,94,-2.6,23.8,0.007,,
0.761,95,-2.1,23.8,0.0075,,
0.7695,96,-1.5,23.8,0.0075,,
0.778,97,-0.9,23.8,0.0075,,
0.7865,98,-0.3,23.8,0.0075,,
0.7945,99,0.2,23.8,0.0065,,
0.8025,100,0.1,23.8,0.0075,,
0.8105,101,0.4,23.8,0.0075,,
0.819,102,0.8,23.8,0.0075,,
0.8275,103,1.3,23.8,0.0075,,
0.836,104,1.9,23.8,0.0075,,
0.8445,105,2.5,23.8,0.0075,,
0.852,106,3.3,23.8,0.007,,
0.8605,107,3.6,23.8,0.0075,,
0.869,108,4,23.8,0.0075,,
0.8775,109,4.6,23.8,0.0075,,
0.8855,110,5.1,23.8,0.0075,,
0.894,111,5.5,23.8,0.0075,,
0.9025,112,5.9,23.8,0.0075,,
0.91,113,6.3,23.8,0.007,,
0.9185,114,6.8,23.8,0.0075,,
0.927,115,7.2,23.8,0.0075,,
0.9355,116,7.7,23.8,0.0075,,
0.944,117,8.2,23.8,0.0075,,
0.952,118,8.8,23.8,0.0075,,
0.96,119,9.4,23.8,0.0075,,
0.968,120,10,23.8,0.0075,,
0.9765,121,10.7,23.8,0.0075,,
0.985,122,11.4,23.8,0.0075,,
0.9935,123,12,23.8,0.0075,,
1.002,124,12.6,23.8,0.007,,
1.0095,125,13.1,23.8,0.007,,
1.018,126,13.8,23.8,0.0075,,
1.0265,127,14.4,23.8,0.0075,,
1.035,128,15,23.8,0.0075,,
1.043,129,15.6,23.8,0.0075,,
1.0515,130,16.2,23.8,0.0075,,
1.0595,131,16.8,23.8,0.0075,,
1.0675,132,17.5,23.8,0.0075,,
1.076,133,18.1,23.8,0.0075,,
1.0845,134,18.8,23.8,0.0075,,
1.093,135,19.4,23.8,0.0075,,
1.1015,136,20.1,23.8,0.007,,
1.109,137,20.8,23.8,0.007,,
1.1175,138,21.4,23.8,0.0075,,
1.126,139,22.1,23.8,0.0075,,
1.134,140,22.9,23.8,0.0075,,
1.1425,141,23.6,23.8,0.0075,,
1.151,142,24.4,23.8,0.007,,
1.1585,143,25,23.8,0.007,,
1.167,144,25.8,23.8,0.0075,,
1.1755,145,26.7,23.8,0.0075,,
1.184,146,27.6,23.8,0.0075,,
1.1925,147,28.4,23.8,0.0075,,
1.201,148,29.3,23.8,0.007,,
1.2085,149,30.2,23.8,0.007,,
1.217,150,31.1,23.8,0.0075,,
1.225,151,32.1,23.8,0.0075,,
1.2335,152,33.1,23.8,0.0075,,
1.242,153,34.2,23.8,0.0075,,
1.2505,154,35.3,23.8,0.007,,
1.258,155,36.5,23.8,0.007,,
1.2665,156,37.7,23.8,0.0075,,
1.275,157,39,23.8,0.0075,,
1.2835,158,40.5,23.8,0.0075,,
1.292,159,41.9,23.8,0.0075,,
1.3,160,43.5,23.8,0.0065,,
1.308,161,45,23.8,0.0075,,
1.3165,162,46.8,23.8,0.0075,,
1.3245,163,48.7,23.8,0.0075,,
1.333,164,50.9,23.8,0.0075,,
1.3415,165,53.5,23.8,0.0075,,
1.35,166,56.1,23.8,0.0075,,
1.3575,167,58.9,23.8,0.007,,
1.366,168,62,23.8,0.0075,,
1.3745,169,65.4,23.8,0.0075,,
1.383,170,69.6,23.8,0.0075,,
1.391,171,73.9,23.8,0.0075,,
1.3995,172,78.8,23.8,0.0075,,
1.408,173,83.7,23.8,0.0075,,
1.4155,174,89.9,23.8,0.007,,
1.424,175,96.3,23.8,0.0075,,
1.4325,176,102.8,23.8,0.0075,,
1.441,177,109.7,23.8,0.0075,,
1.4495,178,116.7,23.8,0.0075,,
1.457,179,123.1,23.8,0.007,,
1.4655,180,130.7,23.8,0.0075,,
1.474,181,138.7,23.8,0.0075,,
1.482,182,145.9,23.8,0.0075,,
1.4905,183,152.4,23.8,0.0075,,
1.499,184,159.1,23.8,0.0075,,
1.5075,185,164.6,23.8,0.0075,,
1.515,186,169.7,23.8,0.007,,
1.5235,187,174.4,23.8,0.0075,,
1.532,188,178.5,23.8,0.0075,,
1.5405,189,181.9,23.8,0.0075,,
1.549,190,184.8,23.8,0.0075,,
1.5515,190,185,23.8,0.006,,
1.5515,430,193,23.8,0,,
1.552,432,193,23.8,0.0005,,
1.5535,432,193,23.8,0.003,,
1.556,434,193,23.8,0.0015,,
1.5605,435,193.1,23.8,0.0075,,
1.5665,436,193.2,23.8,0.01,,
1.575,437,193.6,23.8,0.014,,
1.5825,438,194.2,23.8,0.015,,
1.591,438,194.9,23.8,0.017,,
1.5995,440,195.6,23.8,0.0055,,
1.608,441,196.6,23.8,0.014,,
1.6165,442,197.4,23.8,0.014,,
1.6245,443,198.3,23.8,0.0135,,
1.6325,444,199.1,23.8,0.016,,
1.6405,444,199.8,23.8,0.016,,
1.649,446,200.6,23.8,0.0055,,
1.6575,447,201.3,23.8,0.014,,
1.666,448,202,23.8,0.014,,
1.6745,449,202.8,23.8,0.014,,
1.682,450,203.4,23.8,0.015,,
1.6905,450,204.2,23.8,0.017,,
1.699,452,204.8,23.8,0.0055,,
1.7075,453,205.5,23.8,0.014,,
1.7155,454,206.2,23.8,0.0135,,
1.724,455,206.7,23.8,0.014,,
1.7315,456,207.3,23.8,0.015,,
1.74,456,207.8,23.8,0.017,,
1.7485,458,208.4,23.8,0.0055,,
1.757,459,208.9,23.8,0.014,,
1.7655,460,209.5,23.8,0.014,,
1.774,461,210,23.8,0.014,,
1.7815,462,210.4,23.8,0.015,,
1.79,463,211,23.8,0.014,,
1.7985,464,211.5,23.8,0.017,,
1.8065,465,212,23.8,0.0135,,
1.815,466,212.4,23.8,0.014,,
1.8235,467,213,23.8,0.014,,
1.831,468,213.4,23.8,0.015,,
1.8395,468,213.9,23.8,0.017,,
1.848,470,214.3,23.8,0.0055,,
1.8565,471,214.7,23.8,0.014,,
1.865,472,215.2,23.8,0.014,,
1.8735,473,215.8,23.8,0.014,,
1.881,474,216.1,23.8,0.015,,
1.8895,474,216.5,23.8,0.017,,
1.8975,476,216.9,23.8,0.0055,,
1.906,477,217.3,23.8,0.014,,
1.9145,478,217.7,23.8,0.014,,
1.923,479,218.1,23.8,0.014,,
1.9305,480,218.5,23.8,0.015,,
1.939,480,218.8,23.8,0.017,,
1.9475,482,219.2,23.8,0.0055,,
1.956,483,219.5,23.8,0.014,,
1.9645,484,219.8,23.8,0.014,,
1.973,485,220.3,23.8,0.014,,
1.9805,486,220.5,23.8,0.015,,
1.989,486,220.9,23.8,0.017,,
1.997,488,221.2,23.8,0.0055,,
2.0055,489,221.7,23.8,0.014,,
2.014,490,221.9,23.8,0.014,,
2.0225,491,222.3,23.8,0.014,,
2.03,492,222.5,23.8,0.015,,
2.0385,492,222.9,23.8,0.017,,
2.047,494,223.2,23.8,0.0055,,
2.0555,495,223.5,23.8,0.014,,
2.0635,496,223.8,23.8,0.0135,,
2.072,497,224.1,23.8,0.014,,
2.08,498,224.3,23.8,0.016,,
2.088,498,224.7,23.8,0.016,,
2.0965,500,225,23.8,0.0055,,
2.105,501,225.2,23.8,0.014,,
2.1135,502,225.6,23.8,0.014,,
2.122,503,226,23.8,0.014,,
2.13,504,226.2,23.8,0.0135,,
2.138,504,226.5,23.8,0.016,,
2.1465,506,226.8,23.8,0.0055,,
2.1545,506,227,23.8,0.016,,
2.163,508,227.3,23.8,0.0055,,
2.1715,509,227.6,23.8,0.014,,
2.18,510,227.8,23.8,0.014,,
2.1875,510,228,23.8,0.015,,
2.196,512,228.3,23.8,0.0055,,
2.2045,513,228.5,23.8,0.014,,
2.213,514,228.8,23.8,0.014,,
2.2215,515,229,23.8,0.014,,
2.2295,516,229.3,23.8,0.016,,
2.2375,516,229.5,23.8,0.016,,
2.2455,518,229.7,23.8,0.0055,,
2.254,519,229.9,23.8,0.014,,
2.2625,520,230.2,23.8,0.014,,
2.271,521,230.4,23.8,0.014,,
2.2795,522,230.6,23.8,0.014,,
2.287,522,230.9,23.8,0.015,,
2.2955,524,231.1,23.8,0.0055,,
2.304,525,231.3,23.8,0.014,,
2.3125,526,231.6,23.8,0.014,,
2.3205,527,231.9,23.8,0.0135,,
2.329,528,232.1,23.8,0.017,,
2.3365,528,232.3,23.8,0.015,,
2.345,530,232.5,23.8,0.0055,,
2.3535,531,232.7,23.8,0.014,,
2.362,532,232.9,23.8,0.014,,
2.3705,533,233.2,23.8,0.014,,
2.379,534,233.5,23.8,0.014,,
2.3865,534,233.6,23.8,0.015,,
2.395,536,233.8,23.8,0.0055,,
2.4035,536,234,23.8,0.017,,
2.4115,538,234.2,23.8,0.005,,
2.4195,539,234.4,23.8,0.0135,,
2.4235,540,234.6,23.8,0.0065,,
2.4245,540,234.6,23.8,0.002,,
2.425,542,234.7,23.8,0.0005,,
2.426,543,234.7,23.8,0.0015,,
2.428,544,234.8,23.8,0.0035,,
2.4305,545,234.8,23.8,0.004,,
2.434,546,234.8,23.9,0.007,,
2.438,546,234.9,23.9,0.008,,
2.4405,547,235,23.8,0.0025,,
Scope 1/1, Sample 13/19 (TNK-13),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-43.6,23.8,NaN,,
0.001,1,-45.3,23.8,0.001,,
0.0025,2,-45.7,23.8,0.0015,,
0.005,3,-46.1,23.8,0.0025,,
0.009,4,-46.4,23.8,0.0035,,
0.015,5,-46.9,23.8,0.0055,,
0.0235,6,-47.2,23.8,0.0075,,
0.032,7,-47.4,23.8,0.0075,,
0.0405,8,-47.6,23.8,0.0075,,
0.049,9,-47.7,23.8,0.0075,,
0.0565,10,-47.7,23.8,0.007,,
0.065,11,-47.6,23.8,0.0075,,
0.0735,12,-47.5,23.8,0.0075,,
0.0815,13,-47.3,23.8,0.0075,,
0.09,14,-47,23.8,0.0075,,
0.0985,15,-46.7,23.8,0.0075,,
0.107,16,-46.3,23.8,0.0075,,
0.1145,17,-46,23.8,0.007,,
0.123,18,-45.4,23.8,0.0075,,
0.1315,19,-44.9,23.8,0.0075,,
0.14,20,-44.3,23.8,0.0075,,
0.148,21,-43.6,23.8,0.0075,,
0.1565,22,-43,23.8,0.007,,
0.164,23,-42.4,23.8,0.007,,
0.1725,24,-41.7,23.8,0.0075,,
0.181,25,-40.9,23.8,0.0075,,
0.1895,26,-40.1,23.8,0.0075,,
0.198,27,-39.4,23.8,0.0075,,
0.2065,28,-38.7,23.8,0.007,,
0.214,29,-38,23.8,0.007,,
0.2225,30,-37.4,23.8,0.0075,,
0.231,31,-36.7,23.8,0.0075,,
0.239,32,-35.9,23.8,0.0075,,
0.2475,33,-35.3,23.8,0.0075,,
0.256,34,-34.5,23.8,0.0075,,
0.2635,35,-33.9,23.8,0.007,,
0.272,36,-33.2,23.8,0.0075,,
0.2805,37,-32.5,23.8,0.0075,,
0.289,38,-31.9,23.8,0.0075,,
0.2975,39,-31.3,23.8,0.0075,,
0.306,40,-30.6,23.8,0.0075,,
0.3135,41,-30.1,23.8,0.007,,
0.322,42,-29.5,23.8,0.0075,,
0.33,43,-28.9,23.8,0.0075,,
0.3385,44,-28.3,23.8,0.0075,,
0.347,45,-27.8,23.8,0.0075,,
0.3555,46,-27.1,23.8,0.007,,
0.363,47,-26.7,23.8,0.007,,
0.3715,48,-26.1,23.8,0.0075,,
0.38,49,-25.5,23.8,0.0075,,
0.3885,50,-24.9,23.8,0.0075,,
0.397,51,-24.4,23.8,0.0075,,
0.405,52,-23.9,23.8,0.0075,,
0.413,53,-23.4,23.8,0.0075,,
0.421,54,-22.8,23.8,0.0075,,
0.4295,55,-22.2,23.8,0.0075,,
0.438,56,-21.6,23.8,0.0075,,
0.4465,57,-21.1,23.8,0.0075,,
0.455,58,-20.6,23.8,0.007,,
0.4625,59,-20.1,23.8,0.007,,
0.471,60,-19.6,23.8,0.0075,,
0.4795,61,-19.1,23.8,0.0075,,
0.488,62,-18.5,23.8,0.0075,,
0.4965,63,-18,23.8,0.0075,,
0.5045,64,-17.5,23.8,0.0065,,
0.5125,65,-17,23.8,0.0075,,
0.5205,66,-16.5,23.8,0.0075,,
0.529,67,-16,23.8,0.0075,,
0.5375,68,-15.4,23.8,0.0075,,
0.546,69,-14.9,23.8,0.0075,,
0.5545,70,-14.4,23.8,0.0075,,
0.562,71,-14,23.8,0.007,,
0.5705,72,-13.5,23.8,0.0075,,
0.579,73,-13,23.8,0.0075,,
0.587,74,-12.5,23.8,0.0075,,
0.5955,75,-12,23.8,0.0075,,
0.604,76,-11.4,23.8,0.0075,,
0.6125,77,-11,23.8,0.0075,,
0.62,78,-10.5,23.8,0.007,,
0.6285,79,-9.9,23.8,0.0075,,
0.637,80,-9.4,23.8,0.0075,,
0.6455,81,-8.9,23.8,0.0075,,
0.654,82,-8.4,23.8,0.0075,,
0.662,83,-8,23.8,0.0075,,
0.67,84,-7.5,23.8,0.0075,,
0.678,85,-7.1,23.8,0.0075,,
0.6865,86,-6.6,23.8,0.0075,,
0.695,87,-6.2,23.8,0.0075,,
0.7035,88,-5.7,23.8,0.0075,,
0.712,89,-5.3,23.8,0.0075,,
0.7195,90,-4.8,23.8,0.007,,
0.728,91,-4.2,23.8,0.0075,,
0.7365,92,-3.6,23.8,0.0075,,
0.7445,93,-3,23.8,0.0075,,
0.753,94,-2.4,23.8,0.0075,,
0.7615,95,-1.9,23.8,0.0075,,
0.769,96,-1.3,23.8,0.007,,
0.7775,97,-0.7,23.8,0.0075,,
0.786,98,-0.2,23.8,0.0075,,
0.7945,99,0.2,23.8,0.0075,,
0.803,100,0.2,23.8,0.0075,,
0.8115,101,0.6,23.8,0.0075,,
0.819,102,1,23.8,0.007,,
0.8275,103,1.5,23.8,0.0075,,
0.8355,104,2.1,23.8,0.0075,,
0.844,105,2.7,23.8,0.0075,,
0.8525,106,3.7,23.8,0.0075,,
0.861,107,3.6,23.8,0.0075,,
0.8695,108,4.2,23.8,0.0075,,
0.877,109,4.7,23.8,0.007,,
0.8855,110,5.2,23.8,0.0075,,
0.894,111,5.6,23.8,0.0075,,
0.9025,112,6.1,23.8,0.0075,,
0.9105,113,6.5,23.8,0.0075,,
0.9185,114,6.9,23.8,0.0075,,
0.9265,115,7.4,23.8,0.0075,,
0.935,116,7.9,23.8,0.0075,,
0.9435,117,8.5,23.8,0.0075,,
0.952,118,9.2,23.8,0.0075,,
0.9605,119,9.8,23.8,0.0075,,
0.968,120,10.4,23.8,0.007,,
0.9765,121,11.1,23.8,0.0075,,
0.985,122,11.7,23.8,0.0075,,
0.9935,123,12.3,23.8,0.0075,,
1.0015,124,12.8,23.8,0.0075,,
1.01,125,13.5,23.8,0.0075,,
1.0185,126,14,23.8,0.0075,,
1.026,127,14.6,23.8,0.007,,
1.0345,128,15.3,23.8,0.0075,,
1.043,129,15.8,23.8,0.0075,,
1.0515,130,16.5,23.8,0.0075,,
1.06,131,17.1,23.8,0.0075,,
1.0685,132,17.7,23.8,0.0075,,
1.076,133,18.3,23.8,0.007,,
1.0845,134,19,23.8,0.0075,,
1.093,135,19.5,23.8,0.0075,,
1.101,136,20.2,23.8,0.0075,,
1.1095,137,20.9,23.8,0.0075,,
1.117,138,21.5,23.8,0.007,,
1.1255,139,22.2,23.8,0.0075,,
1.134,140,23,23.8,0.0075,,
1.1425,141,23.8,23.8,0.0075,,
1.151,142,24.5,23.8,0.0075,,
1.1595,143,25.3,23.8,0.0075,,
1.1675,144,26.1,23.8,0.0065,,
1.1755,145,26.8,23.8,0.0075,,
1.1835,146,27.7,23.8,0.0075,,
1.192,147,28.5,23.8,0.0075,,
1.2005,148,29.4,23.8,0.0075,,
1.209,149,30.4,23.8,0.0075,,
1.2175,150,31.3,23.8,0.007,,
1.225,151,32.3,23.8,0.007,,
1.2335,152,33.2,23.8,0.0075,,
1.242,153,34.3,23.8,0.0075,,
1.2505,154,35.4,23.8,0.0075,,
1.259,155,36.6,23.8,0.0075,,
1.267,156,37.8,23.8,0.0065,,
1.275,157,39,23.8,0.0075,,
1.283,158,40.4,23.8,0.0075,,
1.2915,159,41.8,23.8,0.0075,,
1.3,160,43.4,23.8,0.0075,,
1.3085,161,45,23.8,0.0075,,
1.317,162,46.8,23.8,0.0075,,
1.3245,163,48.5,23.8,0.007,,
1.333,164,50.6,23.8,0.0075,,
1.3415,165,52.9,23.8,0.0075,,
1.3495,166,55.4,23.8,0.0075,,
1.358,167,58.2,23.8,0.0075,,
