Table of Measured Values,,,,,,
Task,T407,,,,,
1.084,134,75.2,20.6,0.0075,,
1.0925,135,76.1,20.6,0.0075,,
1.1005,136,77.3,20.6,0.0075,,
1.109,137,78.5,20.6,0.0075,,
1.1165,138,79.6,20.6,0.0075,,
1.125,139,80.9,20.6,0.0085,,
1.1335,140,82.2,20.6,0.0075,,
1.142,141,83.5,20.6,0.0075,,
1.1505,142,84.7,20.6,0.0075,,
1.159,143,86,20.6,0.0085,,
1.1665,144,87.6,20.6,0.0075,,
1.175,145,89.1,20.6,0.0085,,
1.1835,146,90.7,20.6,0.0075,,
1.192,147,92.3,20.6,0.0075,,
1.2,148,94,20.6,0.0075,,
1.208,149,95.6,20.6,0.008,,
1.2165,150,97.4,20.6,0.0085,,
1.2245,151,99.4,20.6,0.0075,,
1.233,152,101.6,20.6,0.0075,,
1.2415,153,103.8,20.6,0.0075,,
1.25,154,106.2,20.6,0.0075,,
1.2575,155,108.3,20.6,0.0075,,
1.266,156,111,20.6,0.0085,,
1.2745,157,113.3,20.6,0.0075,,
1.283,158,115.7,20.6,0.0075,,
1.2915,159,118.3,20.6,0.0075,,
1.3,160,121.3,20.6,0.0085,,
1.3075,161,124.4,20.6,0.0075,,
1.316,162,128.2,20.6,0.0075,,
1.3245,163,132.3,20.6,0.0075,,
1.3325,164,136.7,20.6,0.0075,,
1.341,165,141,20.6,0.0075,,
1.3485,166,144.9,20.6,0.0075,,
1.357,167,148.6,20.6,0.0085,,
1.3655,168,152.5,20.6,0.0075,,
1.374,169,155.7,20.6,0.0075,,
1.3825,170,159.8,20.6,0.0075,,
1.391,171,162.5,20.6,0.0085,,
1.3985,172,165.7,20.6,0.0075,,
1.407,173,168.6,20.6,0.0085,,
1.4155,174,170.7,20.6,0.0075,,
1.424,175,173.1,20.6,0.0075,,
1.432,176,175.1,20.6,0.0075,,
1.44,177,177.1,20.6,0.008,,
1.4485,178,178.8,20.6,0.0085,,
1.4565,179,180.4,20.6,0.0075,,
1.465,180,181.7,20.6,0.0075,,
1.4735,181,183.3,20.6,0.0075,,
1.482,182,184.8,20.6,0.0075,,
1.4855,182,185,20.6,0.007,,
1.4855,422,188.1,20.6,0,,
1.486,424,188.2,20.6,0.0005,,
1.4875,424,188.1,20.6,0.003,,
1.49,426,188.2,20.6,0.0015,,
1.494,427,188.3,20.6,0.0065,,
1.5,428,188.7,20.6,0.01,,
1.5085,429,189.5,20.6,0.014,,
1.516,430,190.2,20.6,0.015,,
1.5245,430,191.4,20.6,0.017,,
1.533,432,192.5,20.6,0.0055,,
1.5415,433,193.5,20.6,0.014,,
1.55,434,194.6,20.6,0.014,,
1.558,434,195.5,20.6,0.016,,
1.566,436,196.2,20.6,0.0055,,
1.5745,436,197,20.6,0.017,,
1.5825,438,198,20.6,0.005,,
1.591,439,198.8,20.6,0.014,,
1.5995,440,199.6,20.6,0.014,,
1.607,440,200.4,20.6,0.015,,
1.6155,442,201.1,20.6,0.0055,,
1.624,443,202,20.7,0.014,,
1.6325,444,202.7,20.6,0.014,,
1.641,445,203.5,20.7,0.014,,
1.6495,446,204,20.6,0.017,,
1.657,446,204.6,20.6,0.015,,
1.6655,448,205.2,20.6,0.0055,,
1.674,449,205.8,20.7,0.014,,
1.6825,450,206.6,20.6,0.014,,
1.6905,451,207.1,20.7,0.0135,,
1.6985,452,207.7,20.7,0.016,,
1.7065,452,208.3,20.7,0.016,,
1.715,454,208.9,20.7,0.0055,,
1.7235,455,209.3,20.7,0.014,,
1.732,456,209.8,20.7,0.014,,
1.7405,457,210.3,20.7,0.014,,
1.748,458,210.8,20.7,0.015,,
1.7565,458,211.4,20.7,0.017,,
1.765,460,211.9,20.7,0.0055,,
1.7735,461,212.3,20.7,0.014,,
1.782,462,212.9,20.7,0.014,,
1.79,463,213.2,20.7,0.0135,,
1.798,464,213.8,20.7,0.016,,
1.806,464,214.3,20.7,0.016,,
1.8145,466,214.6,20.7,0.0055,,
1.823,467,215.1,20.7,0.014,,
1.8315,468,215.6,20.7,0.014,,
1.839,468,216,20.7,0.015,,
1.8475,470,216.4,20.7,0.0055,,
1.856,470,216.7,20.7,0.017,,
1.8645,472,217.2,20.7,0.0055,,
1.873,473,217.5,20.7,0.014,,
1.8815,474,217.9,20.7,0.014,,
1.889,474,218.2,20.7,0.015,,
1.8975,476,218.7,20.7,0.0055,,
1.906,477,219.1,20.7,0.014,,
1.914,478,219.5,20.7,0.0135,,
1.9225,479,219.8,20.7,0.014,,
1.931,480,220.1,20.7,0.017,,
1.9385,480,220.6,20.7,0.015,,
1.947,482,220.9,20.7,0.0055,,
1.9555,483,221.2,20.7,0.014,,
1.964,484,221.4,20.7,0.014,,
1.9725,485,221.9,20.7,0.014,,
1.98,486,222.1,20.7,0.015,,
1.9885,486,222.4,20.7,0.017,,
1.997,488,222.8,20.7,0.0055,,
2.0055,489,223.2,20.7,0.014,,
2.014,490,223.4,20.7,0.014,,
2.022,491,223.7,20.7,0.0135,,
2.03,492,224,20.7,0.016,,
2.038,492,224.4,20.7,0.016,,
2.0465,494,224.7,20.7,0.0055,,
2.055,495,225,20.7,0.014,,
2.0635,496,225.2,20.7,0.014,,
2.072,497,225.5,20.7,0.014,,
2.0795,498,225.7,20.7,0.015,,
2.088,498,225.9,20.7,0.017,,
2.0965,500,226.3,20.7,0.0055,,
2.105,501,226.5,20.7,0.014,,
2.113,502,226.8,20.7,0.0135,,
2.1215,502,227,20.7,0.017,,
2.1295,504,227.3,20.7,0.0055,,
2.1375,504,227.6,20.7,0.016,,
2.146,506,227.9,20.7,0.0055,,
2.1545,507,228.2,20.7,0.014,,
2.163,508,228.5,20.7,0.014,,
2.1705,508,228.7,20.7,0.015,,
2.179,510,228.9,20.7,0.0055,,
2.1875,510,229.2,20.7,0.017,,
2.196,512,229.4,20.7,0.0055,,
2.2045,513,229.7,20.7,0.014,,
2.213,514,229.8,20.7,0.014,,
2.2205,514,230.1,20.7,0.015,,
2.229,516,230.3,20.7,0.0055,,
2.237,516,230.6,20.7,0.016,,
2.2455,518,230.9,20.7,0.0055,,
2.254,519,231,20.7,0.014,,
2.2625,520,231.3,20.7,0.014,,
2.27,520,231.5,20.7,0.015,,
2.2785,522,231.6,20.7,0.0055,,
2.287,523,231.9,20.7,0.014,,
2.2955,524,232.1,20.7,0.014,,
2.304,525,232.4,20.7,0.014,,
2.3125,526,232.6,20.7,0.017,,
2.32,526,232.8,20.7,0.015,,
2.3285,528,233.1,20.7,0.0055,,
2.3365,529,233.2,20.7,0.0135,,
2.345,530,233.4,20.7,0.014,,
2.3535,531,233.6,20.7,0.014,,
2.361,532,233.8,20.7,0.015,,
2.3695,532,234.1,20.7,0.017,,
2.377,534,234.1,20.7,0.005,,
2.3845,535,234.4,20.7,0.0125,,
2.3875,536,234.6,20.7,0.005,,
2.3885,537,234.7,20.7,0.0015,,
2.389,538,234.8,20.7,0.001,,
2.39,538,234.8,20.7,0.002,,
2.3915,540,234.8,20.7,0.001,,
2.3935,541,234.8,20.7,0.0035,,
2.3965,542,234.9,20.7,0.005,,
2.3995,542,234.9,20.7,0.006,,
2.4035,544,235.1,20.7,0.0025,,
Scope 1/1, Sample 21/23 (start 10b-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-45.3,20.6,NaN,,
0.0005,1,-45.2,20.6,0.0005,,
0.0025,2,-45.3,20.6,0.002,,
0.005,3,-45.4,20.6,0.0025,,
0.009,4,-45.4,20.6,0.0035,,
0.0155,5,-45.3,20.6,0.006,,
0.0235,6,-45.1,20.6,0.0075,,
0.0315,7,-45,20.6,0.008,,
0.0395,8,-44.6,20.6,0.008,,
0.048,9,-44.2,20.6,0.0075,,
0.0565,10,-43.4,20.6,0.0075,,
0.065,11,-42.5,20.6,0.0075,,
0.0725,12,-41.6,20.6,0.0075,,
0.081,13,-40.7,20.6,0.0085,,
0.0895,14,-39.7,20.6,0.0075,,
0.098,15,-38.2,20.6,0.0075,,
0.1065,16,-36.8,20.6,0.0075,,
0.115,17,-35.3,20.6,0.0075,,
0.1225,18,-34,20.6,0.0075,,
0.131,19,-32.5,20.6,0.0085,,
0.1395,20,-30.8,20.6,0.0075,,
0.1475,21,-29.3,20.6,0.0075,,
0.156,22,-27.8,20.6,0.0075,,
0.1645,23,-26.5,20.6,0.0075,,
0.172,24,-25,20.6,0.0075,,
0.1805,25,-23.4,20.6,0.0085,,
0.189,26,-22,20.6,0.0075,,
0.1975,27,-20.7,20.6,0.0075,,
0.206,28,-19.4,20.6,0.0075,,
0.2145,29,-17.9,20.6,0.0075,,
0.222,30,-16.5,20.6,0.0075,,
0.2305,31,-15.5,20.6,0.0085,,
0.2385,32,-14.4,20.6,0.0075,,
0.247,33,-13.4,20.6,0.0075,,
0.2555,34,-12.1,20.6,0.0075,,
0.263,35,-11,20.6,0.0075,,
0.2715,36,-9.9,20.6,0.0085,,
0.28,37,-9,20.6,0.0085,,
0.2885,38,-8.2,20.6,0.0075,,
0.297,39,-7,20.6,0.0075,,
0.3055,40,-5.8,20.6,0.0075,,
0.313,41,-4.8,20.6,0.0075,,
0.3215,42,-3.7,20.6,0.0085,,
0.33,43,-2.7,20.6,0.0075,,
0.338,44,-1.9,20.6,0.0075,,
0.3465,45,-0.7,20.6,0.0075,,
0.355,46,0.4,20.6,0.0075,,
0.3625,47,0.6,20.6,0.0075,,
0.371,48,1.5,20.6,0.0085,,
0.3795,49,2.5,20.6,0.0075,,
0.388,50,3.4,20.6,0.0075,,
0.3965,51,4.1,20.6,0.0075,,
0.405,52,4.9,20.6,0.0085,,
0.4125,53,5.7,20.6,0.0075,,
0.421,54,6.7,20.6,0.0085,,
0.4295,55,7.5,20.6,0.0075,,
0.4375,56,8.4,20.6,0.0075,,
0.446,57,9.4,20.6,0.0075,,
0.454,58,10.3,20.6,0.008,,
0.462,59,11.2,20.6,0.008,,
0.4705,60,12,20.6,0.0075,,
0.479,61,13.1,20.6,0.0075,,
0.4875,62,14,20.6,0.0075,,
0.496,63,15,20.6,0.0075,,
0.5035,64,15.9,20.6,0.0075,,
0.512,65,16.6,20.6,0.0085,,
0.5205,66,17.5,20.6,0.0075,,
0.529,67,18.4,20.6,0.0075,,
0.5375,68,19,20.6,0.0075,,
0.5455,69,20,20.6,0.0075,,
0.5535,70,20.7,20.6,0.008,,
0.5615,71,21.7,20.6,0.008,,
0.57,72,22.6,20.6,0.0075,,
0.5785,73,23.6,20.6,0.0075,,
0.587,74,24.4,20.6,0.0075,,
0.5955,75,25.2,20.6,0.0085,,
0.603,76,25.9,20.6,0.0075,,
0.6115,77,26.9,20.6,0.0085,,
0.62,78,27.6,20.6,0.0075,,
0.6285,79,28.4,20.6,0.0075,,
0.637,80,29.1,20.6,0.0075,,
0.6445,81,29.9,20.6,0.0075,,
0.653,82,30.8,20.6,0.0085,,
0.661,83,31.6,20.6,0.0075,,
0.6695,84,32.3,20.6,0.0075,,
0.678,85,33.3,20.6,0.0075,,
0.6865,86,34.2,20.6,0.0075,,
0.694,87,34.9,20.6,0.0075,,
0.7025,88,35.8,20.6,0.0085,,
0.711,89,36.7,20.6,0.0075,,
0.7195,90,37.5,20.6,0.0075,,
0.728,91,38.3,20.6,0.0075,,
0.7365,92,39.1,20.6,0.0085,,
0.744,93,39.9,20.6,0.0075,,
0.7525,94,40.9,20.6,0.0085,,
0.7605,95,41.7,20.6,0.0075,,
0.769,96,42.5,20.6,0.0075,,
0.7775,97,43.3,20.6,0.0075,,
0.786,98,44.1,20.6,0.0085,,
0.7935,99,44.8,20.6,0.0075,,
0.802,100,45.7,20.6,0.0085,,
0.8105,101,46.3,20.6,0.0075,,
0.819,102,47.1,20.6,0.0075,,
0.8275,103,48,20.6,0.0075,,
0.836,104,48.7,20.6,0.0085,,
0.8435,105,49.6,20.6,0.0075,,
0.852,106,50.4,20.6,0.0075,,
0.86,107,51.2,20.6,0.0075,,
0.8685,108,52,20.6,0.0075,,
0.877,109,52.7,20.6,0.0075,,
0.8845,110,53.6,20.7,0.0075,,
0.893,111,54.3,20.7,0.0085,,
0.9015,112,55.1,20.7,0.0075,,
0.91,113,55.9,20.6,0.0075,,
0.9185,114,56.7,20.7,0.0075,,
0.927,115,57.5,20.7,0.0085,,
0.9345,116,58.2,20.7,0.0075,,
0.943,117,59,20.7,0.0085,,
0.9515,118,59.8,20.7,0.0075,,
0.9595,119,60.6,20.7,0.0075,,
0.968,120,61.4,20.7,0.0075,,
0.9765,121,62.3,20.7,0.0085,,
0.984,122,63.1,20.7,0.0075,,
0.9925,123,64,20.7,0.0075,,
1.001,124,64.9,20.7,0.0075,,
1.0095,125,65.7,20.7,0.0075,,
1.018,126,66.6,20.7,0.0075,,
1.0255,127,67.2,20.7,0.0075,,
1.034,128,68.1,20.7,0.0085,,
1.0425,129,69,20.7,0.0075,,
1.051,130,69.8,20.7,0.0075,,
1.0595,131,70.7,20.7,0.0075,,
1.0675,132,71.7,20.7,0.0075,,
1.0755,133,72.5,20.7,0.008,,
1.0835,134,73.5,20.7,0.008,,
1.092,135,74.5,20.7,0.0075,,
1.1005,136,75.5,20.7,0.0075,,
1.109,137,76.5,20.7,0.0075,,
1.1175,138,77.4,20.7,0.0085,,
1.125,139,78.5,20.7,0.0075,,
1.1335,140,79.6,20.7,0.0085,,
1.142,141,80.8,20.7,0.0075,,
1.1505,142,81.9,20.7,0.0075,,
1.159,143,83,20.7,0.0075,,
1.1665,144,84.2,20.7,0.0075,,
1.175,145,85.7,20.7,0.0085,,
1.1835,146,87,20.7,0.0075,,
1.1915,147,88.4,20.7,0.0075,,
1.2,148,89.7,20.7,0.0075,,
1.2085,149,91.2,20.7,0.0075,,
1.216,150,92.6,20.7,0.0075,,
1.2245,151,94.2,20.7,0.0085,,
1.233,152,95.8,20.7,0.0075,,
1.2415,153,97.4,20.7,0.0075,,
1.25,154,99,20.7,0.0075,,
1.2585,155,100.9,20.7,0.0085,,
1.266,156,102.9,20.7,0.0075,,
1.2745,157,105.4,20.7,0.0085,,
1.283,158,107.6,20.7,0.0075,,
1.291,159,110,20.7,0.0075,,
1.2995,160,112.6,20.7,0.0075,,
1.3075,161,114.8,20.7,0.008,,
1.3155,162,117.6,20.7,0.008,,
1.324,163,121,20.7,0.0075,,
1.3325,164,124.6,20.7,0.0075,,
1.341,165,128,20.7,0.0075,,
1.3495,166,131.6,20.7,0.0075,,
1.357,167,135.1,20.7,0.0075,,
1.3655,168,139.5,20.7,0.0085,,
1.374,169,144.2,20.7,0.0075,,
1.3825,170,147.8,20.7,0.0075,,
1.391,171,151.7,20.7,0.0075,,
1.399,172,155.5,20.7,0.008,,
1.407,173,159,20.7,0.008,,
1.415,174,161.8,20.7,0.008,,
1.4235,175,164.9,20.7,0.0075,,
1.432,176,167.6,20.7,0.0075,,
1.4405,177,170.1,20.7,0.0075,,
1.448,178,172.1,20.7,0.0075,,
1.4565,179,174.5,20.7,0.0085,,
1.465,180,176.9,20.7,0.0075,,
1.4735,181,178.6,20.7,0.0075,,
1.482,182,180.4,20.7,0.0075,,
1.4905,183,182,20.7,0.0075,,
1.498,184,183.4,20.7,0.0075,,
1.5065,185,184.7,20.7,0.0085,,
1.5115,186,185.1,20.7,0.007,,
1.5115,426,188.8,20.8,0,,
1.512,427,188.9,20.8,0.0005,,
1.5135,428,188.7,20.8,0.002,,
1.516,429,188.6,20.8,0.003,,
1.52,430,188.7,20.8,0.0045,,
1.526,431,188.9,20.8,0.0065,,
1.5345,432,189.6,20.8,0.0095,,
1.542,433,190.4,20.8,0.0095,,
1.5505,434,191.9,20.8,0.0105,,
1.559,435,192.6,20.8,0.0095,,
1.567,436,193.6,20.8,0.009,,
1.5755,437,194.7,20.8,0.0095,,
1.583,438,195.8,20.8,0.0095,,
1.5915,439,196.6,20.8,0.0105,,
1.6,440,197.5,20.8,0.0105,,
1.6085,441,198.3,20.8,0.0095,,
1.617,442,199.1,20.8,0.0095,,
1.6255,443,199.6,20.8,0.0095,,
1.633,444,200.6,20.8,0.0095,,
1.6415,445,201.6,20.8,0.0105,,
1.65,446,202.2,20.8,0.0105,,
1.6585,447,202.9,20.8,0.0095,,
1.6665,448,203.5,20.8,0.009,,
1.675,449,203.9,20.8,0.0095,,
1.683,450,204.9,20.8,0.01,,
1.691,451,205.7,20.8,0.01,,
1.6995,452,206.2,20.8,0.0095,,
1.708,453,206.7,20.8,0.0095,,
1.7165,454,207.3,20.8,0.0095,,
1.725,455,207.9,20.8,0.0095,,
1.7325,456,208.5,20.8,0.0095,,
1.741,457,209.2,20.8,0.0105,,
1.7495,458,209.4,20.8,0.0095,,
1.758,459,210,20.8,0.0095,,
1.7665,460,210.6,20.8,0.0095,,
1.774,461,211.2,20.8,0.0095,,
1.7825,462,211.6,20.8,0.0105,,
1.7905,463,212,20.8,0.01,,
1.799,464,212.6,20.8,0.0095,,
1.8075,465,213,20.8,0.0095,,
1.816,466,213.5,20.8,0.0095,,
1.8235,467,213.7,20.8,0.0095,,
1.832,468,214.3,20.8,0.0105,,
1.8405,469,214.9,20.8,0.0105,,
1.849,470,215.5,20.8,0.0095,,
1.8575,471,215.7,20.8,0.0095,,
1.866,472,216,20.8,0.0105,,
1.8735,473,216.7,20.8,0.0095,,
1.882,474,217.2,20.8,0.0105,,
1.89,475,217.3,20.8,0.009,,
1.8985,476,217.5,20.8,0.0095,,
1.907,477,218.1,20.8,0.0095,,
1.9155,478,218.5,20.8,0.0105,,
1.923,479,219,20.8,0.0095,,
1.9315,480,219.2,20.8,0.0105,,
1.94,481,219.4,20.8,0.0095,,
1.9485,482,219.8,20.8,0.0095,,
1.957,483,220.4,20.8,0.0095,,
1.9645,484,220.8,20.8,0.0095,,
1.973,485,221.2,20.8,0.0105,,
1.9815,486,221.4,20.8,0.0105,,
1.9895,487,221.6,20.8,0.009,,
1.998,488,221.9,20.8,0.0095,,
2.0065,489,222.5,20.8,0.0095,,
2.014,490,222.9,20.8,0.0095,,
2.0225,491,223,20.8,0.0105,,
2.031,492,223.2,20.8,0.0095,,
2.0395,493,223.4,20.8,0.0095,,
2.048,494,223.9,20.8,0.0095,,
2.0565,495,224.2,20.8,0.0095,,
2.064,496,224.6,20.8,0.0095,,
2.0725,497,224.7,20.8,0.0105,,
2.081,498,225,20.8,0.0095,,
2.0895,499,225.4,20.8,0.0095,,
2.0975,500,225.7,20.8,0.009,,
2.106,501,226.1,20.8,0.0105,,
2.1135,502,226.3,20.8,0.0095,,
2.122,503,226.4,20.8,0.0105,,
2.1305,504,226.8,20.8,0.0095,,
2.139,505,227.1,20.8,0.0095,,
2.1475,506,227.4,20.8,0.0095,,
2.155,507,227.5,20.8,0.0095,,
2.1635,508,227.6,20.8,0.0105,,
2.172,509,228,20.8,0.0105,,
2.1805,510,228.4,20.8,0.0095,,
2.189,511,228.7,20.8,0.0095,,
2.197,512,229.1,20.8,0.009,,
2.205,513,229.1,20.8,0.01,,
2.213,514,229.2,20.8,0.01,,
2.2215,515,229.7,20.8,0.0095,,
2.23,516,230,20.8,0.0095,,
2.2385,517,230.2,20.8,0.0095,,
2.247,518,230.5,20.8,0.0105,,
2.2545,519,230.5,20.8,0.0095,,
2.263,520,230.6,20.8,0.0105,,
2.2715,521,230.9,20.8,0.0095,,
2.28,522,231.3,20.8,0.0095,,
2.2885,523,231.5,20.8,0.0095,,
2.296,524,231.8,20.8,0.0095,,
2.3045,525,231.9,20.8,0.0105,,
2.3125,526,232.1,20.8,0.01,,
2.321,527,232.3,20.8,0.0095,,
2.3295,528,232.7,20.8,0.0095,,
2.338,529,233,20.8,0.0105,,
2.3455,530,233.1,20.8,0.0095,,
2.354,531,233.1,20.8,0.0105,,
2.3625,532,233.3,20.8,0.0095,,
2.3705,533,233.7,20.8,0.009,,
2.378,534,233.9,20.8,0.0085,,
2.3865,535,234.2,20.8,0.0105,,
2.388,536,234.2,20.8,0.002,,
2.389,537,234.2,20.8,0.001,,
2.389,538,234.3,20.8,0,,
2.3895,539,234.5,20.8,0.0005,,
2.39,540,234.6,20.8,0.0005,,
2.3905,541,234.4,20.8,0.0005,,
2.3905,542,234.4,20.8,0,,
2.391,543,234.5,20.8,0.0005,,
2.3915,544,234.6,20.8,0.0005,,
2.392,545,234.5,20.8,0.0005,,
2.393,546,234.4,20.8,0.001,,
2.393,547,234.5,20.8,0,,
2.3935,548,234.5,20.8,0.0005,,
2.394,549,234.7,20.8,0.0005,,
2.3945,550,234.4,20.8,0.0005,,
2.395,551,234.5,20.8,0.0005,,
2.396,552,234.7,20.8,0.001,,
2.3965,553,234.6,20.8,0.0005,,
2.3975,554,234.6,20.8,0.001,,
2.3985,555,234.7,20.8,0.001,,
2.399,556,234.7,20.8,0.0005,,
2.4005,557,234.5,20.8,0.0015,,
2.401,558,234.7,20.8,0.0005,,
2.402,559,234.8,20.8,0.001,,
2.402,560,234.6,20.8,0,,
2.4025,561,234.6,20.8,0.0005,,
2.4035,562,234.8,20.8,0.001,,
2.4045,563,234.8,20.8,0.001,,
2.405,564,234.7,20.8,0.0005,,
2.406,565,234.8,20.8,0.001,,
2.407,566,234.9,20.8,0.001,,
2.408,567,235,20.8,0.001,,
2.4085,567,235,20.8,-0.005,,
Scope 1/1, Sample 22/23 (start 10a-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-45.6,20.7,NaN,,
0.0005,1,-45.6,20.7,0.0005,,
0.0025,2,-45.8,20.7,0.002,,
0.005,3,-45.8,20.7,0.0025,,
0.009,4,-45.8,20.7,0.0035,,
0.015,5,-45.8,20.7,0.0055,,
0.0235,6,-45.7,20.7,0.0075,,
0.0315,7,-45.6,20.7,0.008,,
0.0395,8,-45,20.7,0.008,,
0.048,9,-44.7,20.7,0.0075,,
0.0565,10,-43.8,20.7,0.0075,,
0.065,11,-43,20.7,0.0075,,
0.0725,12,-42,20.7,0.0075,,
0.081,13,-41,20.7,0.0085,,
0.0895,14,-39.9,20.7,0.0085,,
0.098,15,-38.5,20.7,0.0075,,
0.1065,16,-37.2,20.7,0.0075,,
0.115,17,-35.4,20.7,0.0075,,
0.1225,18,-34.3,20.7,0.0075,,
0.131,19,-32.5,20.7,0.0085,,
0.139,20,-31.1,20.7,0.0075,,
0.1475,21,-29.2,20.7,0.0075,,
0.156,22,-27.7,20.7,0.0075,,
0.1645,23,-25.8,20.7,0.0075,,
0.172,24,-24.6,20.7,0.0075,,
0.1805,25,-23,20.7,0.0085,,
0.189,26,-21.5,20.7,0.0075,,
0.1975,27,-20.1,20.7,0.0075,,
0.206,28,-18.7,20.7,0.0075,,
0.2145,29,-17.2,20.7,0.0085,,
0.222,30,-16.1,20.7,0.0075,,
0.2305,31,-14.6,20.7,0.0085,,
0.2385,32,-13.6,20.7,0.0075,,
0.247,33,-12.3,20.7,0.0075,,
0.2555,34,-11.3,20.7,0.0075,,
0.263,35,-10.2,20.7,0.0075,,
0.2715,36,-9.3,20.7,0.0085,,
0.28,37,-8,20.7,0.0085,,
0.2885,38,-7.3,20.7,0.0075,,
0.297,39,-6,20.7,0.0075,,
0.3055,40,-5.3,20.7,0.0075,,
0.313,41,-4.1,20.7,0.0075,,
0.3215,42,-3.2,20.7,0.0085,,
0.33,43,-1.6,20.7,0.0075,,
0.3385,44,-0.7,20.7,0.0075,,
0.3465,45,0.2,20.7,0.0075,,
0.355,46,0.6,20.7,0.0075,,
0.3625,47,1.3,20.7,0.0075,,
0.371,48,2.7,20.7,0.0075,,
0.3795,49,3.6,20.7,0.0075,,
0.388,50,4.4,20.7,0.0075,,
0.3965,51,5.1,20.7,0.0075,,
0.405,52,5.9,20.7,0.0085,,
0.4125,53,6.4,20.7,0.0075,,
0.421,54,7.3,20.7,0.0085,,
0.4295,55,8.1,20.7,0.0075,,
0.4375,56,9.1,20.7,0.0075,,
0.446,57,10.2,20.7,0.0075,,
0.454,58,11,20.7,0.008,,
0.462,59,12.2,20.7,0.008,,
0.4705,60,12.8,20.7,0.0085,,
0.479,61,13.8,20.7,0.0075,,
0.4875,62,14.8,20.7,0.0075,,
0.496,63,15.5,20.7,0.0075,,
0.5035,64,16.5,20.7,0.0075,,
0.512,65,17.1,20.7,0.0085,,
0.5205,66,18.1,20.7,0.0075,,
0.529,67,18.8,20.7,0.0075,,
0.5375,68,19.6,20.7,0.0075,,
0.5455,69,20.6,20.7,0.0075,,
0.553,70,21.3,20.7,0.0075,,
0.5615,71,22,20.7,0.0085,,
0.57,72,23.1,20.7,0.0075,,
0.5785,73,23.6,20.7,0.0075,,
0.587,74,24.6,20.7,0.0075,,
0.5955,75,25.4,20.7,0.0085,,
0.603,76,26.2,20.7,0.0075,,
0.6115,77,27.2,20.7,0.0085,,
0.62,78,27.7,20.7,0.0075,,
0.6285,79,28.8,20.7,0.0075,,
0.6365,80,29.6,20.7,0.0075,,
0.645,81,30.3,20.7,0.0085,,
0.653,82,31.4,20.7,0.008,,
0.661,83,31.9,20.7,0.0075,,
0.6695,84,32.9,20.7,0.0075,,
0.678,85,33.7,20.7,0.0075,,
0.6865,86,34.4,20.7,0.0075,,
0.694,87,35.3,20.7,0.0075,,
0.7025,88,35.9,20.7,0.0085,,
0.711,89,36.9,20.7,0.0075,,
0.7195,90,37.7,20.7,0.0075,,
0.728,91,38.4,20.7,0.0075,,
0.7365,92,39.2,20.7,0.0085,,
0.744,93,40,20.7,0.0075,,
0.7525,94,40.8,20.7,0.0085,,
0.7605,95,41.7,20.7,0.0075,,
0.769,96,42.4,20.7,0.0075,,
0.7775,97,43.4,20.7,0.0075,,
0.786,98,44.3,20.7,0.0085,,
0.7935,99,44.7,20.7,0.0075,,
0.802,100,45.8,20.7,0.0085,,
0.8105,101,46.7,20.7,0.0075,,
0.819,102,47.2,20.7,0.0075,,
0.8275,103,48.1,20.8,0.0075,,
0.835,104,48.9,20.7,0.0075,,
0.8435,105,49.5,20.8,0.0085,,
0.852,106,50.4,20.8,0.0075,,
0.8605,107,51.2,20.8,0.0075,,
0.8685,108,51.9,20.8,0.0075,,
0.877,109,52.6,20.8,0.0075,,
0.8845,110,53.5,20.8,0.0075,,
0.893,111,54.3,20.8,0.0085,,
0.9015,112,54.9,20.8,0.0075,,
0.91,113,55.9,20.8,0.0075,,
0.9185,114,56.6,20.8,0.0075,,
0.926,115,57.3,20.8,0.0075,,
0.9345,116,58.3,20.8,0.0085,,
0.943,117,59.2,20.8,0.0085,,
0.9515,118,59.8,20.8,0.0075,,
0.9595,119,60.6,20.8,0.0075,,
0.968,120,61.6,20.8,0.0075,,
0.9765,121,62.4,20.8,0.0085,,
0.984,122,63,20.8,0.0075,,
0.9925,123,64,20.8,0.0085,,
1.001,124,64.9,20.8,0.0075,,
1.0095,125,65.5,20.8,0.0075,,
1.018,126,66.4,20.8,0.0075,,
1.0265,127,67.3,20.8,0.0085,,
1.034,128,68.1,20.8,0.0075,,
1.0425,129,69,20.8,0.0085,,
1.051,130,70,20.8,0.0075,,
1.0595,131,70.9,20.8,0.0075,,
1.0675,132,71.7,20.8,0.0075,,
1.0755,133,72.8,20.8,0.008,,
1.0835,134,73.8,20.8,0.008,,
1.092,135,74.5,20.8,0.0075,,
1.1005,136,75.5,20.8,0.0075,,
1.109,137,76.7,20.8,0.0075,,
1.1175,138,77.5,20.8,0.0085,,
1.125,139,78.6,20.8,0.0075,,
1.1335,140,79.8,20.8,0.0085,,
1.142,141,81,20.8,0.0075,,
1.1505,142,81.9,20.8,0.0075,,
1.159,143,83.4,20.8,0.0075,,
1.167,144,84.7,20.8,0.008,,
1.175,145,85.7,20.8,0.008,,
1.1835,146,87.4,20.8,0.0075,,
1.1915,147,88.8,20.8,0.0075,,
1.2,148,90,20.8,0.0075,,
1.2085,149,91.7,20.8,0.0075,,
