Table of Measured Values,,,,,,
Task,T659,,,,,
2.1025,501,222.7,20.8,0.014,,
2.111,502,223.1,20.8,0.012,,
2.1195,503,223.3,20.8,0.012,,
2.128,504,223.7,20.8,0.012,,
2.1355,505,224.1,20.8,0.0125,,
2.144,506,224.4,20.8,0.014,,
2.1525,507,224.6,20.8,0.014,,
2.1605,508,225,20.8,0.0115,,
2.169,509,225.3,20.8,0.012,,
2.1775,510,225.6,20.8,0.012,,
2.186,511,225.9,20.8,0.014,,
2.1935,512,226.1,20.8,0.0125,,
2.202,513,226.4,20.8,0.014,,
2.2105,514,226.6,20.8,0.012,,
2.219,515,226.9,20.8,0.012,,
2.227,516,227.2,20.8,0.0115,,
2.2355,517,227.6,20.8,0.012,,
2.243,518,227.8,20.8,0.0125,,
2.2515,519,228.1,20.8,0.014,,
2.26,520,228.3,20.8,0.014,,
2.2685,521,228.5,20.8,0.012,,
2.277,522,228.8,20.8,0.012,,
2.2855,523,229.1,20.8,0.012,,
2.293,524,229.2,20.8,0.0125,,
2.3015,525,229.4,20.8,0.014,,
2.31,526,229.7,20.8,0.014,,
2.318,527,230,20.8,0.0115,,
2.3265,528,230.3,20.8,0.012,,
2.335,529,230.5,20.8,0.014,,
2.3425,530,230.8,20.8,0.0125,,
2.351,531,231.1,20.8,0.014,,
2.3595,532,231.3,20.8,0.014,,
2.368,533,231.5,20.8,0.012,,
2.3765,534,231.7,20.8,0.012,,
2.385,535,231.9,20.8,0.012,,
2.3925,536,232.1,20.8,0.0125,,
2.401,537,232.3,20.8,0.014,,
2.4095,538,232.5,20.8,0.012,,
2.4175,539,232.8,20.8,0.0115,,
2.426,540,233,20.8,0.012,,
2.4345,541,233.2,20.8,0.014,,
2.442,542,233.4,20.8,0.0125,,
2.4505,543,233.6,20.8,0.014,,
2.459,544,233.9,20.8,0.012,,
2.4665,545,234,20.8,0.0105,,
2.475,546,234.3,20.8,0.012,,
2.481,547,234.4,20.8,0.01,,
2.483,548,234.5,20.8,0.0035,,
2.484,549,234.7,20.8,0.0015,,
2.485,550,234.7,20.8,0.0015,,
2.486,551,234.8,20.8,0.0015,,
2.4885,552,234.8,20.8,0.0035,,
2.4915,553,234.8,20.8,0.005,,
2.495,554,234.8,20.8,0.006,,
2.5,555,235,20.8,0.0085,,
2.506,556,235,20.8,0.0075,,
Scope 1/1, Sample 8/20 (Start 11a-Dark),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-35.2,20.7,NaN,,
0.0005,1,-35.3,20.7,0.0005,,
0.0025,2,-35.4,20.7,0.002,,
0.005,3,-35.5,20.7,0.0025,,
0.0085,4,-35.5,20.7,0.003,,
0.015,5,-35.5,20.7,0.006,,
0.023,6,-35.4,20.7,0.0075,,
0.0305,7,-35.2,20.7,0.0075,,
0.039,8,-34.9,20.7,0.0085,,
0.0475,9,-34.4,20.7,0.0085,,
0.056,10,-33.8,20.7,0.0075,,
0.0645,11,-33.1,20.7,0.0075,,
0.073,12,-32.2,20.7,0.0075,,
0.0805,13,-31.4,20.7,0.0075,,
0.089,14,-30.3,20.7,0.0085,,
0.097,15,-29.3,20.7,0.008,,
0.1055,16,-28.2,20.7,0.0075,,
0.114,17,-27.1,20.7,0.0075,,
0.1225,18,-25.9,20.7,0.0075,,
0.131,19,-24.9,20.7,0.0085,,
0.1385,20,-23.7,20.7,0.0075,,
0.147,21,-22.6,20.7,0.0085,,
0.1555,22,-21.4,20.7,0.0075,,
0.1635,23,-20.3,20.8,0.0075,,
0.172,24,-19.3,20.7,0.0075,,
0.1805,25,-18.4,20.8,0.0085,,
0.188,26,-17.5,20.8,0.0075,,
0.1965,27,-16.6,20.8,0.0085,,
0.205,28,-15.7,20.8,0.0075,,
0.2135,29,-14.9,20.8,0.0075,,
0.222,30,-14,20.8,0.0075,,
0.2305,31,-13,20.8,0.0075,,
0.238,32,-12.2,20.8,0.0075,,
0.2465,33,-11.4,20.8,0.0085,,
0.2545,34,-10.6,20.8,0.008,,
0.263,35,-9.8,20.8,0.0075,,
0.2715,36,-9,20.8,0.0075,,
0.28,37,-8.3,20.8,0.0075,,
0.2875,38,-7.4,20.8,0.0075,,
0.296,39,-6.7,20.8,0.0085,,
0.3045,40,-5.9,20.8,0.0085,,
0.313,41,-5.2,20.8,0.0075,,
0.3215,42,-4.3,20.8,0.0075,,
0.3295,43,-3.5,20.8,0.0075,,
0.3375,44,-2.8,20.8,0.008,,
0.3455,45,-2,20.8,0.008,,
0.354,46,-1,20.8,0.0075,,
0.3625,47,-0.1,20.8,0.0075,,
0.371,48,0.1,20.8,0.0075,,
0.3795,49,0.5,20.8,0.0075,,
0.387,50,1,20.8,0.0075,,
0.3955,51,1.9,20.8,0.0085,,
0.404,52,3,20.8,0.0085,,
0.4125,53,3.9,20.8,0.0075,,
0.4205,54,4.1,20.8,0.0075,,
0.429,55,4.8,20.8,0.0075,,
0.4365,56,5.2,20.8,0.0075,,
0.445,57,5.9,20.8,0.0085,,
0.4535,58,6.3,20.8,0.0085,,
0.462,59,6.9,20.8,0.0075,,
0.4705,60,7.5,20.8,0.0075,,
0.479,61,8.2,20.8,0.0075,,
0.487,62,9,20.8,0.008,,
0.495,63,9.6,20.8,0.008,,
0.503,64,10.4,20.8,0.008,,
0.5115,65,11.1,20.8,0.0075,,
0.52,66,12,20.8,0.0075,,
0.5285,67,12.8,20.8,0.0075,,
0.537,68,13.4,20.8,0.0085,,
0.5445,69,14.1,20.8,0.0075,,
0.553,70,14.7,20.8,0.0085,,
0.5615,71,15.5,20.8,0.0075,,
0.57,72,16.2,20.8,0.0075,,
0.578,73,16.9,20.8,0.0075,,
0.5865,74,17.4,20.8,0.0085,,
0.594,75,18.1,20.8,0.0075,,
0.6025,76,18.9,20.8,0.0085,,
0.611,77,19.5,20.8,0.0075,,
0.6195,78,20.2,20.8,0.0075,,
0.628,79,20.8,20.8,0.0075,,
0.6365,80,21.4,20.8,0.0075,,
0.644,81,22.2,20.8,0.0075,,
0.6525,82,22.8,20.8,0.0085,,
0.6605,83,23.5,20.8,0.008,,
0.669,84,24.1,20.8,0.0075,,
0.6775,85,25,20.8,0.0075,,
0.686,86,25.6,20.8,0.0075,,
0.6935,87,26.2,20.8,0.0075,,
0.702,88,26.8,20.8,0.0085,,
0.7105,89,27.5,20.8,0.0085,,
0.719,90,28.5,20.8,0.0075,,
0.7275,91,29,20.8,0.0075,,
0.7355,92,29.7,20.8,0.0075,,
0.744,93,30.3,20.8,0.0085,,
0.7515,94,31.2,20.8,0.0075,,
0.76,95,31.7,20.8,0.0085,,
0.7685,96,32.4,20.8,0.0075,,
0.777,97,33.1,20.8,0.0075,,
0.7855,98,33.8,20.8,0.0075,,
0.793,99,34.7,20.8,0.0075,,
0.8015,100,35.2,20.8,0.0085,,
0.81,101,35.9,20.8,0.0085,,
0.8185,102,36.6,20.8,0.0075,,
0.8265,103,37.5,20.8,0.0075,,
0.835,104,38.3,20.8,0.0075,,
0.8425,105,38.9,20.8,0.0075,,
0.851,106,39.6,20.8,0.0085,,
0.8595,107,40.3,20.8,0.0085,,
0.868,108,41.2,20.8,0.0075,,
0.8765,109,41.8,20.8,0.0075,,
0.885,110,42.6,20.8,0.0075,,
0.8925,111,43.2,20.8,0.0075,,
0.901,112,44.1,20.8,0.0085,,
0.9095,113,44.8,20.8,0.0085,,
0.9175,114,45.5,20.8,0.0075,,
0.926,115,46.3,20.8,0.0075,,
0.9345,116,47,20.8,0.0075,,
0.942,117,47.8,20.8,0.0075,,
0.9505,118,48.5,20.8,0.0085,,
0.959,119,49.3,20.8,0.0085,,
0.9675,120,50.1,20.8,0.0075,,
0.976,121,51.1,20.8,0.0075,,
0.9845,122,51.8,20.8,0.0075,,
0.992,123,52.4,20.8,0.0075,,
1.0005,124,53.3,20.8,0.0085,,
1.0085,125,54.3,20.8,0.008,,
1.017,126,55,20.8,0.0075,,
1.0255,127,55.7,20.8,0.0075,,
1.034,128,56.6,20.8,0.0075,,
1.0425,129,57.5,20.8,0.0085,,
1.05,130,58.2,20.8,0.0075,,
1.0585,131,59.1,20.8,0.0085,,
1.067,132,59.9,20.8,0.0075,,
1.0755,133,60.8,20.8,0.0075,,
1.0835,134,61.8,20.8,0.0075,,
1.092,135,62.5,20.8,0.0085,,
1.0995,136,63.4,20.8,0.0075,,
1.108,137,64.3,20.8,0.0085,,
1.1165,138,65.4,20.8,0.0075,,
1.125,139,66.2,20.8,0.0075,,
1.1335,140,67.2,20.8,0.0075,,
1.142,141,68,20.8,0.0085,,
1.1495,142,69,20.8,0.0075,,
1.158,143,70.1,20.8,0.0085,,
1.166,144,71.1,20.8,0.0075,,
1.1745,145,72,20.8,0.0075,,
1.183,146,73,20.8,0.0075,,
1.1915,147,74.3,20.8,0.0075,,
1.199,148,75.2,20.8,0.0075,,
1.2075,149,76.3,20.8,0.0085,,
1.216,150,77.4,20.8,0.0085,,
1.2245,151,78.7,20.8,0.0075,,
1.233,152,79.8,20.8,0.0075,,
1.241,153,81,20.8,0.0075,,
1.2485,154,82.2,20.8,0.0075,,
1.257,155,83.6,20.8,0.0085,,
1.2655,156,84.8,20.8,0.0085,,
1.274,157,86.1,20.8,0.0075,,
1.2825,158,87.5,20.8,0.0075,,
1.291,159,89,20.8,0.0075,,
1.2985,160,90.3,20.8,0.0075,,
1.307,161,91.7,20.8,0.0085,,
1.3155,162,93.2,20.8,0.0085,,
1.3235,163,95,20.8,0.0075,,
1.332,164,96.9,20.8,0.0075,,
1.3405,165,98.8,20.8,0.0075,,
1.348,166,100.5,20.8,0.0075,,
1.3565,167,102.5,20.8,0.0085,,
1.365,168,104.8,20.8,0.0085,,
1.3735,169,107.4,20.8,0.0075,,
1.382,170,110.1,20.8,0.0075,,
1.3905,171,112.5,20.8,0.0075,,
1.398,172,114.9,20.8,0.0075,,
1.4065,173,118.1,20.8,0.0085,,
1.4145,174,121.7,20.8,0.008,,
1.423,175,125.3,20.8,0.0075,,
1.4315,176,129.3,20.8,0.0075,,
1.44,177,133.2,20.8,0.0075,,
1.4475,178,136.8,20.8,0.0075,,
1.456,179,140.9,20.8,0.0085,,
1.4645,180,145.3,20.8,0.0085,,
1.473,181,149.5,20.8,0.0075,,
1.4815,182,153.1,20.8,0.0075,,
1.4895,183,157.3,20.8,0.0075,,
1.4975,184,160.7,20.8,0.008,,
1.5055,185,164.1,20.8,0.008,,
1.514,186,167.2,20.8,0.0085,,
1.5225,187,169.9,20.8,0.0075,,
1.531,188,172.6,20.8,0.0075,,
1.5395,189,174.7,20.8,0.0075,,
1.547,190,176.3,20.8,0.0075,,
1.5555,191,178.3,20.8,0.0085,,
1.564,192,180.3,20.8,0.0085,,
1.5725,193,181.9,20.8,0.0075,,
1.581,194,183.7,20.8,0.0075,,
1.591,195,185,20.8,0.0075,,
1.591,435,188.8,20.9,0,,
1.5915,436,188.7,20.9,0.0005,,
1.593,437,188.7,20.9,0.001,,
1.5955,438,188.7,20.9,0.002,,
1.6,439,188.8,20.9,0.003,,
1.606,440,189.1,20.9,0.0045,,
1.6145,441,189.6,20.9,0.0065,,
1.622,442,190.5,20.9,0.006,,
1.6305,443,191.5,20.9,0.0065,,
1.639,444,192.7,20.9,0.006,,
1.6475,445,193.7,20.9,0.006,,
1.656,446,194.6,20.9,0.006,,
1.664,447,195.4,20.9,0.006,,
1.672,448,196.1,20.9,0.006,,
1.68,449,197,20.9,0.006,,
1.6885,450,198.1,20.9,0.006,,
1.697,451,199,20.9,0.006,,
1.7055,452,199.8,20.9,0.006,,
1.713,453,200.4,20.9,0.006,,
1.7215,454,201.3,20.9,0.0065,,
1.73,455,202,20.9,0.0065,,
1.7385,456,202.7,20.9,0.006,,
1.747,457,203.4,20.9,0.006,,
1.755,458,204.3,20.9,0.0055,,
1.7635,459,204.7,20.9,0.0065,,
1.771,460,205.4,20.9,0.006,,
1.7795,461,206.1,20.9,0.0065,,
1.788,462,206.5,20.9,0.006,,
1.7965,463,207.2,20.9,0.006,,
1.805,464,207.9,20.9,0.006,,
1.8135,465,208.4,20.9,0.006,,
1.821,466,208.9,20.9,0.006,,
1.8295,467,209.5,20.9,0.0065,,
1.8375,468,210,20.9,0.006,,
1.846,469,210.5,20.9,0.006,,
1.8545,470,211.1,20.9,0.006,,
1.863,471,211.5,20.9,0.006,,
1.8705,472,212.1,20.9,0.006,,
1.879,473,212.7,20.9,0.0065,,
1.8875,474,213.2,20.9,0.0065,,
1.896,475,213.5,20.9,0.006,,
1.9045,476,214.1,20.9,0.006,,
1.9125,477,214.4,20.9,0.0055,,
1.9205,478,214.9,20.9,0.006,,
1.9285,479,215.5,20.9,0.006,,
1.937,480,215.9,20.9,0.0065,,
1.9455,481,216.2,20.9,0.006,,
1.954,482,216.6,20.9,0.006,,
1.9625,483,216.9,20.9,0.006,,
1.97,484,217.3,20.9,0.006,,
1.9785,485,217.7,20.9,0.0065,,
1.987,486,218.2,20.9,0.0065,,
1.9955,487,218.7,20.9,0.006,,
2.0035,488,218.9,20.9,0.0055,,
2.012,489,219.3,20.9,0.006,,
2.0195,490,219.6,20.9,0.006,,
2.028,491,219.9,20.9,0.0065,,
2.0365,492,220.3,20.9,0.0065,,
2.045,493,220.8,20.9,0.006,,
2.0535,494,221.2,20.9,0.006,,
2.062,495,221.5,20.9,0.006,,
2.07,496,221.8,20.9,0.006,,
2.078,497,222,20.9,0.006,,
2.0865,498,222.3,20.9,0.0065,,
2.0945,499,222.6,20.9,0.0055,,
2.103,500,222.9,20.9,0.006,,
2.1115,501,223.4,20.9,0.006,,
2.12,502,223.6,20.9,0.0065,,
2.1275,503,223.9,20.9,0.006,,
2.136,504,224.2,20.9,0.0065,,
2.1445,505,224.5,20.9,0.0065,,
2.153,506,225,20.9,0.006,,
2.161,507,225.3,20.9,0.0055,,
2.1695,508,225.5,20.9,0.006,,
2.177,509,225.7,20.9,0.006,,
2.1855,510,226,20.9,0.0065,,
2.194,511,226.2,20.9,0.0065,,
2.2025,512,226.7,20.9,0.006,,
2.211,513,227,20.9,0.006,,
2.2195,514,227.2,20.9,0.006,,
2.227,515,227.4,20.9,0.006,,
2.2355,516,227.7,20.9,0.0065,,
2.2435,517,227.9,20.9,0.006,,
2.252,518,228.4,20.9,0.006,,
2.2605,519,228.5,20.9,0.006,,
2.269,520,228.6,20.9,0.006,,
2.2765,521,228.9,20.9,0.006,,
2.285,522,229.2,20.9,0.0065,,
2.2935,523,229.4,20.9,0.0065,,
2.302,524,229.9,20.9,0.006,,
2.3105,525,229.9,20.9,0.006,,
2.3185,526,230.2,20.9,0.0055,,
2.3265,527,230.3,20.9,0.006,,
2.3345,528,230.7,20.9,0.006,,
2.343,529,231,20.9,0.0065,,
2.3515,530,231.1,20.9,0.006,,
2.36,531,231.3,20.9,0.006,,
2.3685,532,231.6,20.9,0.006,,
2.377,533,231.7,20.9,0.0065,,
2.3845,534,231.9,20.9,0.006,,
2.393,535,232.3,20.9,0.0065,,
2.4015,536,232.6,20.9,0.006,,
2.4095,537,232.6,20.9,0.0055,,
2.418,538,232.9,20.9,0.006,,
2.4265,539,233.1,20.9,0.0065,,
2.434,540,233.3,20.9,0.006,,
2.4425,541,233.7,20.9,0.0065,,
2.4505,542,233.8,20.9,0.0055,,
2.4585,543,233.9,20.9,0.0055,,
2.4655,544,234.1,20.9,0.005,,
2.4705,545,234.3,20.9,0.004,,
2.471,546,234.5,20.9,0.0005,,
2.4715,547,234.6,20.9,0.0005,,
2.472,548,234.6,20.9,0.0005,,
2.473,549,234.6,20.9,0.0005,,
2.473,550,234.5,20.9,0,,
2.4745,551,234.6,20.9,0.001,,
2.4755,552,234.8,20.9,0.001,,
2.476,553,234.8,20.9,0.0005,,
2.4775,554,234.7,20.9,0.001,,
2.479,555,234.7,20.9,0.001,,
2.4805,556,234.7,20.9,0.001,,
2.4825,557,234.7,20.9,0.0015,,
2.4835,558,234.7,20.9,0.001,,
2.4845,559,234.9,20.9,0.001,,
2.485,560,234.8,20.9,0.0005,,
2.4865,561,234.8,20.9,0.001,,
2.4865,562,235,20.9,0,,
Scope 1/1, Sample 9/20 (BK2-11-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-60.1,20.8,NaN,,
0.001,1,-60,20.8,0.001,,
0.0025,2,-60.1,20.8,0.0015,,
0.005,3,-60.1,20.8,0.0025,,
0.0085,4,-60.1,20.8,0.003,,
0.015,5,-60.1,20.8,0.006,,
0.023,6,-60,20.8,0.0075,,
0.0315,7,-59.7,20.8,0.0075,,
0.039,8,-59.4,20.8,0.0075,,
0.0475,9,-58.8,20.8,0.0075,,
0.056,10,-58.3,20.8,0.0075,,
0.0645,11,-57.7,20.8,0.0075,,
0.073,12,-56.9,20.8,0.0075,,
0.0815,13,-56.1,20.8,0.0075,,
0.0895,14,-55.1,20.8,0.008,,
0.0975,15,-54,20.8,0.008,,
0.1055,16,-52.9,20.8,0.0075,,
0.114,17,-51.8,20.8,0.0075,,
0.1225,18,-50.7,20.8,0.0075,,
0.131,19,-49.3,20.8,0.0075,,
0.1395,20,-48,20.8,0.0085,,
0.147,21,-46.5,20.8,0.0075,,
0.1555,22,-45.1,20.8,0.0075,,
0.164,23,-43.6,20.8,0.0075,,
0.1725,24,-42.1,20.8,0.0075,,
0.1805,25,-40.6,20.8,0.0075,,
0.189,26,-39.1,20.8,0.0085,,
0.1965,27,-37.3,20.8,0.0075,,
0.205,28,-35.8,20.8,0.0075,,
0.2135,29,-34.4,20.8,0.0075,,
0.222,30,-33,20.8,0.0075,,
0.2305,31,-31.6,20.8,0.0075,,
0.239,32,-30.4,20.8,0.0085,,
0.2465,33,-29.1,20.8,0.0075,,
0.255,34,-27.7,20.8,0.0075,,
0.2635,35,-26.4,20.8,0.0075,,
0.2715,36,-25.2,20.8,0.0075,,
0.28,37,-23.9,20.8,0.0075,,
0.2885,38,-22.8,20.8,0.0075,,
0.296,39,-21.8,20.8,0.0075,,
0.3045,40,-20.7,20.8,0.0075,,
0.313,41,-19.6,20.8,0.0075,,
0.3215,42,-18.5,20.8,0.0075,,
0.33,43,-17.5,20.8,0.0075,,
0.338,44,-16.4,20.8,0.0075,,
0.346,45,-15.6,20.8,0.008,,
0.354,46,-14.6,20.8,0.0075,,
0.3625,47,-13.8,20.8,0.0075,,
0.371,48,-12.9,20.8,0.0075,,
0.3795,49,-12.1,20.8,0.0075,,
0.388,50,-11.3,20.8,0.0085,,
0.3955,51,-10.4,20.8,0.0075,,
0.404,52,-9.6,20.8,0.0075,,
0.4125,53,-8.8,20.8,0.0075,,
0.421,54,-8.1,20.8,0.0075,,
0.4295,55,-7.3,20.8,0.0075,,
0.4375,56,-6.5,20.8,0.008,,
0.4455,57,-5.7,20.8,0.008,,
0.4535,58,-4.8,20.8,0.0075,,
0.462,59,-3.9,20.8,0.0075,,
0.4705,60,-3.1,20.8,0.0075,,
0.479,61,-2.3,20.8,0.0075,,
0.4875,62,-1.4,20.8,0.0075,,
0.495,63,-0.6,20.8,0.0075,,
0.5035,64,0,20.8,0.0075,,
0.512,65,0.2,20.8,0.0075,,
0.52,66,0.9,20.8,0.0075,,
0.5285,67,1.7,20.8,0.0075,,
0.537,68,2.7,20.8,0.0075,,
0.5445,69,3.5,20.8,0.0075,,
0.553,70,3.9,20.8,0.0075,,
0.5615,71,4.7,20.8,0.0075,,
0.57,72,5.3,20.8,0.0075,,
0.5785,73,5.9,20.8,0.0075,,
0.587,74,6.5,20.8,0.007,,
0.5945,75,7.1,20.8,0.0075,,
0.603,76,7.9,20.8,0.0075,,
0.611,77,8.7,20.8,0.0075,,
0.6195,78,9.5,20.8,0.0075,,
0.628,79,10.2,20.8,0.0075,,
0.6365,80,11.1,20.8,0.0075,,
0.644,81,11.9,20.8,0.0075,,
0.6525,82,12.6,20.8,0.0085,,
0.661,83,13.4,20.8,0.0075,,
0.6695,84,14.1,20.8,0.0075,,
0.6775,85,14.9,20.8,0.0075,,
0.686,86,15.7,20.8,0.0075,,
0.6945,87,16.3,20.8,0.0085,,
0.702,88,17,20.8,0.0075,,
0.7105,89,17.7,20.8,0.0075,,
0.719,90,18.5,20.8,0.0075,,
0.7275,91,19.2,20.8,0.0075,,
0.736,92,20,20.8,0.0075,,
0.7445,93,20.6,20.8,0.0085,,
0.752,94,21.4,20.8,0.0075,,
0.7605,95,22.2,20.8,0.0075,,
0.7685,96,22.9,20.8,0.0075,,
0.777,97,23.6,20.8,0.0075,,
0.7855,98,24.4,20.8,0.0075,,
0.794,99,25.1,20.8,0.0075,,
0.8015,100,25.8,20.8,0.0075,,
0.81,101,26.6,20.8,0.0075,,
0.8185,102,27.4,20.8,0.0075,,
0.827,103,28.2,20.8,0.0075,,
0.8355,104,29,20.8,0.0075,,
0.8435,105,29.8,20.8,0.0075,,
0.8515,106,30.4,20.8,0.008,,
0.8595,107,31.3,20.8,0.0075,,
0.868,108,32.1,20.8,0.0075,,
0.8765,109,32.9,20.8,0.0075,,
0.885,110,33.7,20.8,0.0075,,
0.8935,111,34.3,20.8,0.0085,,
0.901,112,35.1,20.8,0.0075,,
0.9095,113,35.9,20.8,0.0075,,
0.918,114,36.8,20.8,0.0075,,
0.9265,115,37.6,20.8,0.0075,,
0.9345,116,38.4,20.8,0.0075,,
0.943,117,39.2,20.8,0.0075,,
0.9505,118,40.1,20.8,0.0075,,
0.959,119,40.8,20.8,0.0075,,
0.9675,120,41.7,20.8,0.0075,,
0.976,121,42.5,20.8,0.0075,,
0.9845,122,43.4,20.8,0.0075,,
0.993,123,44.3,20.8,0.0075,,
1.0005,124,45.1,20.8,0.0075,,
1.009,125,46.1,20.8,0.0075,,
1.0175,126,46.9,20.8,0.0075,,
1.0255,127,47.8,20.8,0.0075,,
1.034,128,48.7,20.8,0.0075,,
1.0425,129,49.7,20.8,0.0075,,
1.05,130,50.4,20.8,0.0075,,
1.0585,131,51.4,20.8,0.0075,,
1.067,132,52.3,20.8,0.0075,,
1.0755,133,53.3,20.8,0.0075,,
1.084,134,54.2,20.8,0.0075,,
1.092,135,55.1,20.8,0.0075,,
1.1,136,56,20.8,0.008,,
1.108,137,57,20.8,0.0075,,
1.1165,138,58,20.8,0.0075,,
1.125,139,59,20.8,0.0075,,
1.1335,140,60,20.8,0.0075,,
1.142,141,61.1,20.8,0.0075,,
1.1505,142,62.1,20.8,0.0085,,
1.158,143,63.1,20.8,0.0075,,
1.1665,144,64.2,20.8,0.0075,,
1.175,145,65.3,20.8,0.0075,,
1.183,146,66.4,20.8,0.0075,,
1.1915,147,67.6,20.8,0.0075,,
1.2,148,68.5,20.8,0.0085,,
1.2075,149,69.7,20.8,0.0075,,
1.216,150,70.9,20.8,0.0075,,
1.2245,151,72.2,20.8,0.0075,,
1.233,152,73.4,20.8,0.0075,,
1.241,153,74.7,20.8,0.0075,,
1.2495,154,76,20.8,0.0075,,
1.2575,155,77.3,20.8,0.008,,
1.2655,156,78.6,20.8,0.0075,,
1.274,157,80,20.8,0.0075,,
1.2825,158,81.5,20.8,0.0075,,
1.291,159,82.9,20.8,0.0075,,
1.2995,160,84.5,20.8,0.0075,,
1.308,161,86,20.8,0.0085,,
1.3155,162,87.7,20.8,0.007,,
1.324,163,89.7,20.8,0.0075,,
1.332,164,91.5,20.8,0.0075,,
1.3405,165,93.5,20.8,0.0075,,
1.349,166,95.6,20.8,0.0075,,
1.3565,167,97.7,20.8,0.0075,,
1.365,168,99.8,20.8,0.0085,,
1.3735,169,102.3,20.8,0.0075,,
1.382,170,105.2,20.8,0.0075,,
1.3905,171,108.1,20.8,0.0075,,
1.399,172,111.5,20.8,0.0075,,
1.407,173,114.7,20.8,0.008,,
1.415,174,118.2,20.8,0.008,,
1.423,175,122.1,20.8,0.0075,,
1.4315,176,126.1,20.8,0.0075,,
1.44,177,130.5,20.8,0.0075,,
1.4485,178,135.2,20.8,0.0075,,
1.457,179,139.4,20.8,0.0085,,
1.4645,180,144.2,20.8,0.0075,,
1.473,181,148.9,20.8,0.0075,,
1.4815,182,153.6,20.8,0.0075,,
1.49,183,157.7,20.8,0.0075,,
1.498,184,161.4,20.8,0.0075,,
1.5065,185,164.8,20.8,0.0075,,
1.514,186,167.7,20.8,0.0075,,
1.5225,187,170.7,20.8,0.0075,,
1.531,188,173.2,20.8,0.0075,,
1.5395,189,175.7,20.8,0.0075,,
1.548,190,178,20.8,0.0075,,
1.5565,191,179.4,20.8,0.0085,,
1.564,192,181,20.8,0.0075,,
1.5725,193,182.7,20.8,0.0075,,
1.581,194,184.4,20.8,0.0075,,
1.588,195,185,20.8,0.007,,
1.588,435,189.4,20.9,0,,
1.5885,436,189.5,20.9,0.0005,,
1.59,437,189.4,20.9,0.0015,,
1.5925,438,189.4,20.9,0.0025,,
1.5965,439,189.4,20.9,0.0035,,
1.6025,440,189.6,20.9,0.0055,,
1.611,441,190.1,20.9,0.0075,,
1.6185,442,190.8,20.9,0.0075,,
1.627,443,191.9,20.9,0.0085,,
1.6355,444,193,20.9,0.0085,,
1.644,445,193.8,20.9,0.0075,,
1.652,446,194.9,20.9,0.0075,,
1.6605,447,195.7,20.9,0.0075,,
1.668,448,196.6,20.9,0.0075,,
1.6765,449,197.7,20.9,0.0085,,
1.685,450,198.5,20.9,0.0085,,
1.6935,451,199.1,20.9,0.0075,,
1.702,452,200.2,20.9,0.0075,,
1.7105,453,201.1,20.9,0.0075,,
1.718,454,201.8,20.9,0.0075,,
1.7265,455,202.5,20.9,0.0085,,
1.735,456,203.2,20.9,0.0085,,
1.743,457,203.8,20.9,0.0075,,
1.7515,458,204.4,20.9,0.0075,,
1.76,459,205.2,20.9,0.0075,,
1.7685,460,205.8,20.9,0.0085,,
1.776,461,206.4,20.9,0.0075,,
1.7845,462,206.9,20.9,0.0085,,
1.793,463,207.6,20.9,0.0075,,
1.8015,464,208.3,20.9,0.0075,,
1.8095,465,208.8,20.9,0.0075,,
1.818,466,209.3,20.9,0.0085,,
1.8255,467,209.8,20.9,0.0075,,
1.834,468,210.4,20.9,0.0085,,
1.8425,469,210.9,20.9,0.0075,,
1.851,470,211.5,20.9,0.0075,,
1.8595,471,211.9,20.9,0.0075,,
1.868,472,212.3,20.9,0.0085,,
1.8755,473,212.9,20.9,0.0075,,
1.884,474,213.4,20.9,0.0085,,
1.8925,475,213.8,20.9,0.0075,,
1.9005,476,214.3,20.9,0.0075,,
1.909,477,214.6,20.9,0.0075,,
1.9175,478,215.1,20.9,0.0085,,
1.925,479,215.6,20.9,0.0075,,
1.9335,480,216.1,20.9,0.0085,,
1.942,481,216.4,20.9,0.0075,,
1.9505,482,216.8,20.9,0.0075,,
1.959,483,217.2,20.9,0.0075,,
1.9675,484,217.7,20.9,0.0075,,
1.975,485,218.1,20.9,0.0075,,
1.9835,486,218.4,20.9,0.0085,,
1.9915,487,218.9,20.9,0.0075,,
2,488,219.3,20.9,0.0075,,
2.0085,489,219.6,20.9,0.0075,,
2.017,490,219.9,20.9,0.0075,,
2.0245,491,220.3,20.9,0.0075,,
2.033,492,220.7,20.9,0.0085,,
2.0415,493,221.1,20.9,0.0085,,
2.05,494,221.4,20.9,0.0075,,
2.058,495,221.6,20.9,0.0075,,
2.0665,496,222,20.9,0.0075,,
2.074,497,222.3,20.9,0.0075,,
2.0825,498,222.6,20.9,0.0085,,
2.091,499,222.9,20.9,0.0085,,
2.0995,500,223.3,20.9,0.0075,,
2.108,501,223.6,20.9,0.0075,,
2.1165,502,224,20.9,0.0075,,
2.1245,503,224.2,20.9,0.008,,
2.1325,504,224.4,20.9,0.008,,
2.1405,505,224.8,20.9,0.008,,
2.149,506,225.1,20.9,0.0075,,
2.1575,507,225.4,20.9,0.0075,,
2.166,508,225.7,20.9,0.0075,,
